tenure,monthly_charges,total_charges,num_products,support_calls,contract_type,payment_method,age_group,region,internet_service,online_backup,tech_support,churn
2,33.47,68.41,2,1,1,3,1,0,1,0,0,1
35,51.48,2000.72,4,2,2,0,3,0,2,1,1,0
30,68.55,2321.38,3,1,0,3,1,2,2,1,0,1
8,67.8,515.72,1,2,1,1,0,2,0,0,1,1
22,67.14,1285.19,4,3,0,3,2,2,1,1,0,1
44,37.58,1614.57,5,1,0,2,1,3,0,0,0,0
58,34.49,1937.2,2,2,2,3,1,3,2,1,0,0
36,45.48,1876.1,4,1,0,3,2,2,1,1,0,1
69,111.45,7531.18,2,2,0,2,2,0,2,1,1,0
31,31.31,913.9,1,2,1,0,1,1,0,0,0,0
47,95.74,4318.16,2,3,0,0,2,3,2,1,0,1
55,95.75,5103.66,2,1,1,0,3,1,1,1,1,0
62,100.98,6864.48,5,0,2,0,3,2,1,1,0,1
30,108.66,2850.1,2,2,0,3,2,1,1,1,1,0
55,46.3,2406.51,4,4,0,3,1,1,1,1,0,0
16,42.46,774.33,2,2,0,1,1,0,1,1,0,1
12,66.55,715.5,3,2,0,0,3,0,1,0,0,1
17,46.51,848.2,2,2,0,2,1,1,2,1,0,1
16,93.43,1430.49,3,2,2,2,3,0,0,0,0,1
12,83.59,1027.74,2,1,1,2,1,2,1,0,0,1
8,107.5,756.67,2,0,0,2,3,2,2,1,0,1
3,28.27,79.9,4,0,2,1,0,1,0,0,0,1
16,111.51,1784.6,3,2,0,1,1,3,2,0,0,1
30,49.33,1360.92,3,2,1,1,2,1,2,1,1,0
23,69.07,1608.55,5,1,0,0,3,3,2,0,0,0
5,63.86,292.46,2,0,0,3,2,3,0,1,1,0
65,96.03,6523.11,2,1,1,2,1,3,2,1,1,0
30,62.03,2086.75,4,2,0,2,3,2,2,0,1,0
21,114.36,2102.83,5,3,1,1,2,1,1,0,1,1
70,110.25,7061.61,5,1,0,0,0,3,1,0,0,1
22,107.22,2602.48,4,4,0,1,1,1,1,1,0,1
32,27.13,902.28,3,1,1,2,2,0,1,0,0,0
33,105.43,3039.34,1,3,2,2,1,0,1,1,0,0
16,98.16,1564.19,4,1,0,1,3,3,0,1,0,1
38,30.35,1052.92,3,2,0,2,1,2,1,1,1,0
14,30.74,391.53,5,1,1,3,2,2,1,1,1,0
36,30.12,1227.51,4,3,1,3,1,3,1,0,1,0
23,21.13,524.2,1,1,1,1,2,2,1,0,0,0
66,74.86,5231.86,2,3,1,3,1,2,2,1,0,0
2,117.34,216.3,4,0,2,3,1,3,1,1,1,0
65,63.87,3676.41,1,0,0,1,1,2,2,1,1,0
67,74.08,5515.22,1,3,1,1,0,0,1,0,1,0
52,116.8,5173.14,4,2,1,1,1,1,0,0,1,0
62,45.52,2727.39,3,2,1,3,1,3,2,0,0,1
23,105.85,2272.06,4,4,0,2,0,2,1,0,1,1
26,74.64,1981.59,5,1,1,0,0,2,0,0,1,1
68,76.95,4840.81,1,3,1,2,3,3,1,1,1,1
55,54.32,2818.25,1,2,1,1,1,0,0,0,1,0
6,76.16,504.94,2,6,0,2,1,0,2,0,1,0
35,27.31,985.59,1,2,1,0,1,0,1,0,0,0
22,96.46,1896.63,2,1,2,2,2,0,2,0,1,1
43,48.47,2225.76,1,1,2,1,2,1,0,0,1,0
15,108.76,1488.24,1,1,1,0,1,3,1,0,1,1
60,56.79,3338.63,4,4,1,3,1,1,2,1,1,1
12,34.28,429.48,4,2,0,2,2,0,1,1,0,0
49,89.59,4089.46,5,4,0,3,3,0,0,0,1,0
42,36.46,1477.99,3,4,0,3,3,3,1,1,1,0
38,95.37,3878.55,5,0,2,0,0,2,0,1,0,0
45,116.81,5947.07,1,1,0,3,2,3,2,0,0,1
35,97.96,3458.51,5,1,1,3,0,1,1,0,1,0
30,22.24,569.24,4,3,2,2,2,2,1,0,0,1
30,79.99,2283.37,1,2,2,0,1,0,2,1,0,0
6,89.54,520.91,1,4,1,1,1,3,1,0,0,1
67,102.55,6539.08,5,1,1,1,2,2,2,1,0,0
7,25.6,175.78,2,1,1,0,2,3,1,0,0,0
52,68.01,3677.32,3,4,0,3,2,0,2,1,1,1
14,73.54,912.5,5,5,0,2,0,1,1,0,0,1
15,36.91,515.92,5,2,0,3,2,2,2,1,0,1
21,52.24,1099.66,3,2,0,1,2,2,0,0,0,1
35,64.02,2116.8,1,2,2,2,0,2,1,0,1,0
66,103.32,7823.82,1,1,0,0,1,1,0,0,0,1
2,112.94,221.24,2,4,1,3,2,1,1,0,1,1
35,82.84,3221.15,5,2,0,3,1,2,1,0,0,1
20,59.49,1331.43,3,1,2,2,2,2,1,0,1,0
10,45.4,499.8,5,3,0,3,2,2,2,1,1,1
25,118.21,2553.62,4,1,0,0,3,0,1,1,1,1
66,118.3,8856.72,5,1,0,2,3,3,2,1,0,0
25,112.5,2499.2,5,3,2,0,1,0,1,0,1,1
54,98.57,4579.16,4,1,0,0,1,0,1,1,1,0
33,52.58,1690.5,4,0,2,0,1,1,1,0,1,0
36,101.7,3325.8,3,1,1,0,0,2,1,1,0,0
14,60.88,771.56,1,4,0,3,1,0,1,0,1,1
65,52.68,3206.07,2,2,0,2,2,2,2,1,0,0
54,94.49,4717.16,4,0,1,3,2,1,2,1,1,1
52,27.97,1534.82,1,3,0,1,3,0,1,1,0,0
3,24.86,67.56,3,3,2,0,0,2,0,0,0,0
41,64.8,2690.97,5,4,0,0,2,1,1,0,1,1
6,64.56,443.91,3,2,1,1,2,1,1,0,0,0
25,109.56,2683.55,3,2,1,1,1,0,1,1,1,1
13,32.62,442.05,4,3,1,0,1,1,2,0,0,1
8,32.33,295.04,2,1,0,3,2,3,2,0,0,1
21,34.75,650.33,4,3,2,3,1,1,2,0,1,0
68,22.97,1524.06,5,1,1,0,3,0,1,1,0,0
25,27.17,750.7,4,2,1,2,2,2,1,0,0,0
68,85.99,6605.44,5,3,1,1,1,3,1,0,0,0
45,63.16,2928.45,4,3,1,3,1,1,1,1,0,0
60,96.36,5163.14,2,0,2,2,0,2,2,1,0,0
12,119.26,1603.48,1,2,2,0,2,2,2,1,0,0
32,85.9,2480.44,2,2,0,0,2,2,1,1,1,1
13,25.05,311.22,4,2,0,3,2,0,1,0,1,1
31,30.46,908.88,3,1,2,3,2,1,1,0,1,1
20,108.1,2127.82,1,1,0,0,2,3,2,0,1,1
18,72.75,1423.48,3,0,2,3,1,0,1,1,0,1
60,102.48,6706.39,2,1,1,3,2,2,1,1,1,1
63,105.66,7095.31,1,4,0,3,2,1,1,0,0,0
6,112.77,579.61,4,3,0,0,1,2,2,0,1,1
32,114.98,3751.03,3,3,0,1,3,3,2,0,0,0
43,75.48,3486.74,4,4,2,2,2,2,0,1,0,0
2,54.1,106.41,5,1,0,1,0,0,1,1,1,1
60,116.19,7901.71,1,4,0,0,3,0,1,0,0,0
23,74.74,1886.03,3,1,2,2,3,3,1,1,0,1
31,26.43,853.14,2,2,0,0,2,3,1,0,1,1
5,84.28,366.07,2,2,1,1,1,1,2,1,0,1
34,78.77,2800.53,2,0,1,0,3,1,0,1,0,0
10,109.58,1231.09,2,2,0,3,0,2,1,0,1,1
2,85.32,164.47,3,2,0,3,2,2,1,1,0,1
11,54.91,665.22,5,2,0,1,1,3,0,0,1,1
50,116.62,5504.28,2,1,0,3,1,3,1,1,0,1
31,100.16,3170.32,2,4,0,1,3,3,0,1,0,1
56,83.04,4857.41,2,3,1,0,2,2,1,1,1,0
9,49.29,467.32,5,3,1,0,2,0,1,0,1,1
21,57.35,1342.66,1,3,1,1,1,3,2,1,1,1
28,87.0,2241.98,2,4,0,2,3,3,2,0,0,1
62,27.2,1566.07,2,0,0,1,1,1,1,1,0,0
7,45.67,339.24,2,3,0,2,0,0,1,0,1,1
16,91.39,1320.64,1,2,0,1,2,0,1,0,0,1
4,68.0,269.09,2,4,2,0,1,2,0,0,1,0
4,60.24,206.26,1,1,0,3,1,3,0,0,1,0
40,35.15,1254.41,1,1,0,1,3,2,0,0,1,0
17,64.18,1149.69,4,1,1,2,2,2,1,0,0,0
52,97.07,5422.32,4,2,1,3,3,0,2,0,1,1
52,46.4,2134.41,2,3,2,2,2,2,1,1,0,0
36,20.54,679.03,3,2,0,2,0,3,2,0,0,0
38,86.85,2903.2,4,1,0,2,0,0,0,0,0,1
50,117.26,5746.01,4,1,0,2,3,0,2,0,1,1
63,80.68,4512.87,3,0,0,1,0,3,1,1,0,0
63,31.99,1977.59,5,3,1,3,2,0,1,0,0,1
62,52.07,3453.35,2,5,2,3,1,1,2,0,0,0
7,106.76,788.47,5,1,1,3,2,3,1,1,1,1
27,43.26,1091.01,5,3,0,3,1,0,1,0,0,0
14,80.77,1189.72,1,2,0,0,0,2,1,0,1,1
71,60.27,4828.02,1,0,2,0,2,2,1,1,1,0
5,40.78,194.59,2,3,0,1,1,3,2,0,1,1
55,101.34,5288.0,3,2,2,3,2,3,1,0,0,1
2,94.28,192.61,1,1,1,0,2,3,2,0,1,1
62,86.16,4934.02,4,1,2,3,2,1,1,0,0,0
21,43.63,957.97,2,2,2,1,1,2,1,1,0,1
21,29.79,687.85,5,3,0,2,2,2,0,0,1,1
10,77.62,766.69,2,2,1,1,3,3,1,1,0,0
58,75.37,4606.74,1,1,0,0,2,2,1,0,0,0
39,38.84,1583.72,3,4,0,0,2,1,2,1,1,0
5,25.62,110.39,5,1,0,0,3,0,1,0,0,1
65,28.07,1651.31,3,5,0,1,2,1,2,1,0,0
13,119.28,1733.66,2,2,0,1,1,3,2,1,1,1
53,98.36,5899.38,3,0,0,1,3,1,1,0,0,1
45,112.2,5473.72,3,1,1,3,0,2,2,0,0,1
32,39.51,1423.93,2,2,2,0,3,2,2,1,1,0
36,116.06,3935.07,5,3,1,1,1,1,1,0,1,1
60,34.27,1900.32,3,2,0,1,1,3,1,0,1,0
11,70.91,752.92,3,0,0,3,3,3,1,0,1,1
63,102.97,5621.72,2,0,0,0,1,0,2,0,0,0
21,54.98,1261.92,4,2,1,2,1,1,1,1,0,0
52,62.48,3721.05,3,1,2,2,2,0,1,0,0,0
55,32.82,1980.48,1,2,0,0,2,2,0,0,1,1
26,32.29,853.44,5,2,1,3,0,1,1,1,1,0
68,81.96,5230.79,3,2,1,0,1,0,0,0,0,0
34,87.55,2706.84,2,0,0,2,1,1,1,1,1,1
52,97.73,4874.87,1,0,0,1,1,1,1,0,1,1
52,75.67,4131.84,2,2,1,0,2,2,1,0,1,0
29,84.58,2413.75,3,2,1,2,1,0,0,1,0,0
38,21.35,917.02,1,2,0,1,1,0,1,1,0,1
42,36.22,1682.76,5,3,0,0,2,0,2,1,1,0
21,118.49,2191.51,5,1,1,3,3,0,1,1,0,1
42,27.6,1031.03,5,4,0,2,2,0,1,0,1,0
13,87.88,1202.83,4,1,2,1,0,2,1,0,1,0
64,37.61,2212.52,2,0,0,1,2,1,2,0,0,0
17,91.67,1694.49,3,3,0,3,3,2,1,0,1,1
9,90.6,837.74,1,1,0,2,2,1,0,1,0,1
41,43.42,1635.93,2,4,2,1,1,0,2,0,1,0
1,46.96,46.66,3,2,1,3,3,2,0,0,1,1
2,85.48,166.14,4,2,2,2,2,3,0,0,0,1
60,59.01,3936.87,3,3,0,3,2,1,1,0,1,0
48,39.45,1628.03,2,1,2,3,2,1,0,1,1,0
29,93.17,3022.73,3,3,2,3,1,1,1,1,1,0
10,35.41,370.31,1,0,0,3,1,0,1,1,0,1
58,105.56,6559.05,4,2,2,2,2,2,2,1,1,0
60,71.47,3648.17,1,0,2,3,1,1,1,0,0,0
21,30.57,666.67,4,0,2,3,1,0,1,1,1,0
28,89.41,2569.86,4,1,2,1,0,2,1,0,0,0
34,71.92,2472.45,3,1,1,2,3,3,1,1,1,0
8,49.81,432.62,1,1,2,2,3,1,0,0,1,0
59,62.25,3734.55,4,2,0,3,1,0,2,0,1,1
49,49.83,2703.45,4,1,1,3,2,1,2,0,0,0
17,46.3,724.01,3,2,0,0,1,0,1,1,1,0
60,36.36,2381.91,2,1,1,3,2,3,1,0,1,0
45,56.28,2288.81,2,1,1,2,1,2,0,0,0,0
69,45.1,3404.12,5,2,1,1,2,1,2,0,1,0
32,88.34,3200.55,5,1,2,2,1,3,2,0,1,0
44,88.39,3697.36,4,1,0,1,1,3,2,1,0,1
65,70.18,4602.86,2,3,1,3,1,3,0,1,0,0
8,97.79,819.52,4,1,0,0,0,0,2,0,1,1
43,104.13,3912.85,1,3,0,1,3,0,0,1,1,1
1,77.98,77.84,2,1,1,2,0,0,1,1,1,0
51,81.89,4001.89,2,2,1,3,1,2,1,0,1,0
24,48.29,1288.42,2,0,0,1,1,3,2,0,1,0
24,109.49,2924.62,5,1,0,0,1,0,2,1,1,0
17,22.42,404.11,3,2,0,0,2,1,2,1,0,1
5,54.86,287.12,3,1,1,0,1,2,2,1,1,0
20,92.18,1972.85,5,0,1,3,1,1,1,1,1,0
21,28.01,564.54,5,2,0,1,0,0,2,1,0,0
58,38.32,2158.72,5,2,1,1,0,3,0,1,0,0
31,78.93,2486.21,3,3,0,3,1,0,1,0,1,1
11,76.0,945.85,4,1,1,1,2,1,0,1,0,1
52,93.89,5210.53,5,1,0,3,0,1,2,0,0,1
15,101.26,1542.15,4,2,2,0,2,2,2,0,0,0
7,32.86,248.66,4,2,0,1,2,0,0,1,0,0
28,21.84,587.78,1,2,1,0,1,3,1,1,0,0
51,88.96,4850.86,3,2,1,3,2,2,1,0,0,1
58,50.14,2830.14,4,3,0,0,2,0,1,1,0,1
5,82.6,385.69,3,3,0,2,2,3,1,1,0,1
5,35.05,181.04,3,1,0,3,3,1,0,0,1,1
8,66.9,565.24,1,1,2,2,1,3,0,1,0,0
64,70.44,4453.26,3,3,0,3,1,2,1,0,0,0
10,78.51,800.5,4,3,1,0,2,0,0,0,1,0
38,71.32,2867.82,2,2,1,0,0,1,1,1,1,0
8,69.57,601.25,4,2,0,0,1,2,1,0,0,1
25,53.27,1489.89,4,3,0,2,3,2,2,0,1,0
66,27.12,1711.69,3,2,2,0,2,2,1,0,1,0
50,28.95,1643.67,4,2,0,2,1,1,2,1,0,0
67,63.38,4421.19,2,3,0,2,1,2,0,1,0,0
49,55.58,2958.44,3,1,1,1,1,0,1,1,1,0
36,71.61,2732.59,5,3,0,1,1,1,2,1,0,0
68,50.48,3129.68,4,0,0,1,2,2,1,0,1,0
41,88.79,3172.39,4,3,0,3,3,1,1,0,0,0
62,106.4,7044.33,1,1,2,2,2,0,2,1,0,0
10,49.89,500.52,5,4,0,0,0,2,0,0,0,1
21,39.3,875.33,5,2,2,1,2,1,1,0,1,0
36,31.62,1130.34,2,3,0,3,3,1,1,1,0,1
12,81.63,924.33,5,2,0,2,3,3,1,1,1,1
2,64.39,120.47,1,1,2,3,2,0,0,1,1,1
13,38.8,539.31,2,2,0,0,2,0,0,0,1,0
53,85.31,4218.83,5,3,0,1,2,3,1,1,0,0
32,34.85,1186.97,2,3,0,2,0,1,2,1,1,0
16,75.43,1164.87,5,1,2,3,2,2,2,0,0,1
32,72.71,2515.98,5,1,0,1,2,2,1,1,0,0
32,93.42,2669.18,5,1,1,1,2,1,1,1,1,0
11,25.51,255.78,4,6,1,2,2,0,2,0,1,1
10,108.79,1148.55,5,3,0,1,2,3,1,1,0,1
15,90.3,1378.96,4,2,0,3,2,2,1,1,1,1
17,41.61,644.57,3,1,2,2,0,2,0,0,1,0
40,38.34,1718.96,1,0,1,2,3,0,2,1,0,0
18,63.17,1060.56,2,2,1,1,2,0,1,1,1,0
55,101.76,5464.09,2,0,0,0,2,0,2,0,0,0
25,104.29,2374.5,3,2,0,0,1,3,2,0,0,1
59,72.05,4107.9,5,0,1,0,3,1,1,1,0,0
22,106.08,2327.94,1,2,1,3,2,3,2,0,0,1
30,20.54,578.47,3,1,1,2,2,1,1,0,0,0
44,23.52,1118.3,3,2,0,1,3,3,0,1,0,0
32,111.18,3444.62,2,3,2,0,3,1,1,0,0,0
51,97.53,5316.68,4,3,0,1,2,0,2,1,0,0
46,65.07,2730.21,4,1,0,0,1,1,2,1,0,0
21,95.36,1928.71,5,3,2,0,3,0,1,0,0,0
32,115.56,3152.28,5,2,1,1,3,3,1,0,1,1
39,97.21,4085.31,3,3,0,3,0,1,0,0,1,1
12,104.24,1298.09,5,1,1,1,1,1,1,1,1,0
47,96.06,4945.33,4,1,0,1,2,2,2,0,0,0
18,36.82,653.95,1,3,0,3,0,0,2,1,0,1
21,103.36,2365.68,2,2,1,3,1,2,2,0,1,1
13,39.51,536.38,4,5,0,1,2,3,2,1,0,1
21,109.26,1952.8,5,4,0,3,3,3,1,1,0,1
8,65.86,487.98,2,1,0,0,0,0,1,0,1,1
46,87.7,4026.7,2,1,0,3,3,3,1,1,0,0
7,69.72,505.45,3,1,0,1,3,3,1,1,1,1
23,29.4,588.06,5,0,2,3,3,1,2,1,1,0
22,49.07,1146.01,3,2,1,2,1,1,1,0,1,0
22,118.37,2638.22,2,1,0,3,1,1,2,0,0,1
29,116.07,3392.11,3,0,1,0,1,0,2,0,0,1
13,52.05,634.42,5,2,2,2,3,0,2,0,1,0
2,119.63,246.07,4,2,1,0,2,1,0,0,1,1
29,104.56,2602.29,1,4,0,0,0,3,0,0,0,1
52,81.1,3666.29,4,1,0,2,1,2,1,0,1,0
27,24.01,693.82,2,2,2,0,1,1,2,1,1,0
50,110.14,5212.97,4,0,0,2,3,1,2,1,0,0
23,75.74,1662.11,3,2,0,0,2,3,0,0,0,0
44,106.85,4290.0,5,2,1,1,2,3,1,1,1,1
22,103.44,2238.62,4,2,0,0,0,1,2,0,0,1
43,103.3,3844.92,4,3,2,2,3,1,1,1,0,1
37,89.82,3124.21,5,2,2,1,2,2,2,0,1,1
61,49.14,3022.02,3,1,1,1,3,2,1,1,1,0
56,53.62,2971.54,1,0,2,3,1,3,2,1,0,0
3,50.85,175.41,4,2,0,3,2,2,1,1,0,1
63,22.0,1340.03,2,2,1,3,1,3,1,0,0,0
19,78.26,1436.48,3,1,1,1,0,0,1,0,0,1
23,89.88,2069.54,3,0,0,3,1,1,2,1,0,1
29,105.39,2772.26,4,4,2,1,0,0,1,1,0,1
30,34.02,1135.7,5,1,2,3,1,1,2,1,0,0
39,74.42,2965.24,4,1,2,0,2,2,1,0,1,0
25,20.8,471.99,4,2,1,3,1,1,2,0,1,1
8,29.51,256.86,5,2,0,2,1,3,0,0,0,1
58,25.42,1268.45,2,0,0,3,1,3,1,0,1,1
16,92.55,1695.13,5,1,0,1,2,2,0,1,0,1
1,28.11,31.18,4,0,0,2,1,3,1,0,0,1
5,91.65,469.17,1,2,0,2,2,1,1,1,0,1
3,44.96,119.16,5,3,1,1,1,1,0,1,1,0
65,107.77,6406.77,2,3,1,2,1,2,2,0,1,0
4,101.31,378.44,5,2,0,2,2,1,1,0,1,1
64,115.78,6834.42,5,2,1,2,0,2,1,0,0,0
10,108.38,1082.96,3,2,0,3,3,2,1,0,0,1
21,113.33,2697.41,3,4,1,2,3,3,1,0,1,0
46,105.87,4788.65,4,1,2,0,2,3,0,1,0,0
27,89.34,2529.05,4,2,1,0,1,1,2,1,0,1
66,37.03,2581.96,5,1,0,3,2,3,1,0,0,0
41,47.17,2149.59,1,0,0,3,2,2,2,1,0,0
13,41.27,461.51,4,2,1,0,1,0,0,1,1,0
9,80.36,702.47,5,4,1,2,1,3,1,0,1,1
36,70.36,2749.4,5,0,2,0,1,3,2,1,1,0
58,106.71,6773.68,5,3,0,1,1,0,1,1,0,0
54,115.27,7022.4,5,2,0,2,2,1,0,1,1,1
12,60.49,769.99,5,3,0,0,3,2,0,0,1,1
14,70.64,913.29,3,3,1,0,1,0,2,0,1,1
34,117.15,3989.93,2,3,1,2,0,0,1,1,1,1
53,47.62,2169.95,2,3,0,2,0,2,2,0,0,0
20,99.24,2072.27,5,2,0,2,1,0,1,1,0,1
16,42.52,691.47,4,0,1,3,1,0,1,1,1,1
70,88.15,6479.05,1,4,2,1,1,3,1,0,1,0
56,45.36,2868.05,5,0,0,3,1,1,0,0,0,0
58,108.37,6638.8,1,3,0,0,2,1,1,0,1,0
4,76.15,288.18,3,2,0,1,2,3,2,1,1,1
4,38.59,140.42,2,2,0,3,3,3,2,0,1,1
20,42.44,939.04,3,2,1,0,2,2,1,1,1,0
10,69.38,630.22,4,1,0,2,1,2,2,0,0,1
24,116.16,2504.83,4,3,1,0,2,0,2,0,1,1
26,96.96,2299.17,5,3,2,2,1,1,0,0,0,0
37,68.83,2553.5,4,3,0,3,2,2,1,0,0,1
54,53.77,2576.31,4,2,2,0,0,0,0,1,0,0
21,74.93,1780.27,3,0,2,1,0,1,0,0,0,0
38,94.84,4107.85,1,0,0,0,1,2,2,1,0,1
46,98.39,5169.41,2,4,0,2,0,1,1,1,0,1
4,52.46,180.83,4,4,2,3,1,0,1,0,0,1
60,92.12,6266.79,4,4,1,1,1,3,2,1,1,0
57,85.78,5619.01,3,4,0,1,2,0,1,1,1,0
45,115.91,5908.32,2,3,0,3,1,3,1,1,0,1
20,113.11,2378.19,3,2,1,3,1,3,1,0,1,1
17,98.94,1783.48,1,3,0,0,2,0,0,0,0,1
71,92.34,5813.14,3,2,1,0,1,3,2,0,0,0
4,47.4,210.91,2,1,1,1,2,1,1,0,0,1
14,104.6,1270.9,2,2,2,0,2,2,2,1,1,1
3,62.75,177.96,4,3,1,2,3,2,2,1,1,1
58,47.22,3142.57,1,2,1,2,1,0,1,0,1,0
55,58.42,3138.02,5,2,1,0,1,0,1,1,0,0
4,103.59,368.52,4,1,0,1,2,0,1,1,0,1
24,34.86,954.52,3,3,1,0,0,0,0,1,1,1
34,65.62,2554.97,3,1,1,3,0,1,2,0,0,0
30,69.24,1882.06,2,0,2,3,1,0,1,1,0,0
19,23.66,498.8,2,2,1,1,2,0,0,0,0,0
31,39.57,1186.48,2,4,1,1,0,2,2,0,0,0
60,102.67,5941.21,5,0,0,3,2,1,1,1,1,0
60,103.08,5744.32,5,1,2,3,1,0,1,1,0,0
19,49.24,807.8,4,1,0,2,2,1,1,1,0,1
49,107.49,4900.43,5,2,2,0,1,0,1,1,1,0
63,97.18,5302.67,2,3,0,1,0,1,1,1,1,0
22,61.79,1532.46,4,2,0,3,1,0,1,0,0,0
24,94.84,2386.61,4,2,2,1,1,0,2,0,1,1
30,116.13,3888.1,1,0,1,3,1,1,0,1,1,1
58,65.9,4071.17,5,0,1,1,1,0,0,0,1,0
31,43.84,1208.79,3,1,0,1,3,0,1,0,1,0
64,114.18,8273.51,3,3,2,2,2,1,0,0,1,1
19,80.37,1710.32,1,1,1,2,2,2,2,1,0,0
48,30.53,1398.49,2,2,0,2,3,3,1,1,1,0
45,77.27,3071.85,1,1,2,2,2,2,1,0,1,0
55,70.06,4089.19,2,1,1,2,1,0,1,1,1,0
55,105.56,6203.48,5,2,0,3,3,1,1,0,0,0
18,73.07,1471.83,5,2,1,0,2,2,1,0,1,1
63,45.52,2483.07,4,2,1,3,3,1,1,1,0,0
47,87.56,3673.15,4,0,2,0,2,2,2,1,1,0
57,74.26,4357.44,4,2,0,2,2,3,1,0,1,0
45,43.3,2018.35,4,0,1,1,3,0,1,0,0,0
33,77.36,2195.77,3,3,1,1,2,1,2,1,0,0
17,102.15,1682.91,4,1,0,0,2,0,0,1,0,1
70,22.86,1640.39,4,1,0,0,1,0,1,0,1,0
4,83.09,356.06,4,3,1,3,2,3,1,1,0,1
20,54.96,1038.55,2,3,1,0,2,3,1,1,0,1
47,49.27,2304.37,4,1,1,3,1,0,0,1,0,1
15,59.26,972.63,1,1,2,2,1,1,1,0,0,0
70,54.2,4310.8,4,1,1,1,2,3,1,1,0,0
47,103.22,4459.01,4,1,1,1,0,3,1,0,0,0
9,47.48,395.66,3,2,0,3,1,3,1,1,1,0
16,93.32,1690.05,4,3,0,0,1,2,2,0,0,0
69,29.41,1965.65,2,3,1,3,3,3,1,0,0,0
61,115.14,7483.59,5,1,1,0,1,0,0,0,0,0
10,82.23,850.01,4,4,1,0,2,1,0,1,0,1
50,90.67,4241.98,4,3,1,0,2,2,2,0,1,1
3,49.8,156.3,4,2,1,3,1,3,2,1,0,1
70,61.21,4484.64,3,2,0,2,0,0,2,0,1,1
51,42.38,2221.21,5,4,1,1,3,2,2,0,1,0
19,113.25,1893.38,3,4,0,3,2,2,2,0,0,0
42,68.81,3319.36,3,0,1,2,1,1,2,0,0,1
35,83.04,2819.73,3,4,1,1,2,3,2,0,1,1
46,93.43,4475.9,2,2,1,3,2,1,1,1,0,0
26,57.11,1656.72,5,2,0,3,2,1,2,1,0,0
69,92.01,6202.6,2,2,0,2,1,2,1,0,1,0
64,87.6,6067.07,2,1,0,3,1,3,1,1,0,1
37,90.57,3825.26,5,2,1,1,2,2,1,0,1,1
49,68.92,3234.3,2,1,0,2,1,1,2,1,0,0
21,58.29,1189.38,5,1,0,3,0,2,1,0,1,0
64,42.21,3030.0,4,2,2,1,0,2,0,1,0,0
5,102.46,460.0,3,0,0,3,2,2,1,1,0,1
70,80.84,4858.22,2,2,0,2,1,1,2,1,1,0
4,64.44,289.36,5,4,1,3,0,0,1,0,0,1
39,114.4,4892.03,1,2,1,1,2,0,2,1,0,0
35,24.78,990.42,2,1,1,0,1,1,2,1,0,0
1,105.02,91.1,2,1,1,3,1,3,2,0,0,0
24,119.76,2577.73,5,3,0,3,2,2,1,1,0,1
57,108.69,5461.98,1,1,0,1,1,1,2,0,1,0
70,101.04,7462.25,1,0,0,1,2,0,1,1,0,0
41,57.43,2429.54,4,1,0,2,0,1,0,0,0,0
54,43.13,2230.81,2,4,1,0,0,0,1,0,0,0
46,93.49,3729.35,3,4,0,2,2,3,0,0,0,1
60,50.46,3154.3,2,4,1,1,3,0,1,0,0,0
60,37.6,2303.7,3,3,1,1,1,3,0,0,0,0
57,98.65,4970.18,3,2,0,1,2,3,0,0,1,1
31,51.25,1783.8,5,3,0,1,1,3,2,0,0,1
24,111.44,2433.1,2,3,0,2,1,1,1,0,0,1
36,104.06,4019.95,5,2,0,0,0,1,1,1,1,0
30,104.76,3506.0,4,1,1,1,3,3,1,1,1,1
24,97.16,2387.36,3,1,2,2,1,0,1,1,0,0
30,108.09,2996.38,1,2,1,2,1,2,1,1,1,1
7,100.57,663.73,3,5,1,2,2,2,1,0,0,1
35,80.25,3133.83,4,1,0,2,1,0,1,1,0,1
55,49.58,2561.98,3,2,1,2,1,2,0,0,0,0
14,108.82,1636.01,5,1,1,1,0,0,1,1,0,0
10,104.06,1193.62,2,1,0,1,3,0,1,0,1,1
16,67.29,1238.04,1,3,2,0,1,3,1,0,0,0
54,23.91,1303.99,5,4,0,0,3,0,2,1,0,0
70,83.85,6444.85,2,1,1,0,1,1,2,0,1,0
44,25.06,1264.79,1,1,1,0,0,1,1,0,1,1
45,112.63,4877.7,4,1,2,3,3,1,1,0,1,0
56,116.16,6021.95,3,3,2,2,2,0,2,1,0,0
57,38.95,1963.16,1,1,2,2,1,1,2,1,1,0
21,87.64,1642.15,4,0,1,2,2,3,1,1,1,0
68,29.23,2198.23,2,2,1,3,1,3,1,1,0,0
50,92.95,4771.29,1,3,0,2,2,2,0,1,0,1
33,54.73,2008.53,4,0,0,2,2,2,2,1,1,0
7,88.11,670.29,2,4,2,2,0,3,1,0,0,1
70,57.29,4219.16,5,1,0,2,3,1,1,1,0,0
15,34.56,535.35,3,2,0,2,1,3,2,1,0,0
32,60.61,1676.75,4,0,0,0,1,1,2,1,1,0
20,31.27,695.19,5,4,0,3,1,0,1,0,1,0
15,77.69,1136.6,2,3,0,1,3,1,1,1,1,1
48,24.1,1177.31,1,2,0,0,1,1,2,0,1,0
71,72.73,4423.38,3,2,0,3,2,1,1,0,0,1
21,108.64,2579.83,2,0,0,2,3,0,2,0,0,1
42,103.79,4885.74,4,0,0,3,2,3,0,0,0,0
