age,income,monthly_expense,credit_score,loan_amount,loan_tenure_months,num_existing_loans,num_late_payments,employment_type,education,years_employed,num_dependents,loan_default
50.0,124135.0,72059.34880131953,313,27333,24,3,1,salaried,bachelors,3.0,1,1
33.0,45832.0,25359.780704890876,432,20958,36,2,7,self_employed,high_school,13.0,4,1
57.0,128464.0,102182.58942998899,333,57442,48,2,3,self_employed,masters,23.0,0,0
56.0,106242.0,86215.69724100354,507,25954,12,3,3,salaried,bachelors,16.0,0,1
33.0,33682.0,17210.224275149187,498,14675,24,3,1,contract,phd,16.0,2,1
28.0,112298.0,64061.05313883056,454,36661,36,0,0,salaried,bachelors,20.0,2,0
50.0,43383.0,34399.679458188686,377,69289,36,3,0,unemployed,phd,15.0,1,1
32.0,78160.0,58126.755239344704,471,22184,36,0,2,salaried,bachelors,25.0,4,0
54.0,113332.0,34227.50739252149,588,52963,12,0,5,salaried,bachelors,8.0,0,0
27.0,43666.0,20786.446511302172,844,30822,24,0,6,salaried,bachelors,1.0,1,0
36.0,78817.0,41928.739234673805,719,67303,60,0,8,salaried,bachelors,10.0,4,1
53.0,111198.0,47408.5952221544,306,10267,24,1,4,self_employed,masters,14.0,1,1
32.0,,24585.86332456598,459,57647,24,2,8,self_employed,bachelors,2.0,0,1
44.0,54642.0,17528.14155517062,539,67814,24,0,7,self_employed,masters,23.0,2,1
47.0,61830.0,40427.75255558481,722,41025,12,2,0,salaried,masters,15.0,2,0
55.0,123067.0,54688.594655390465,835,5981,12,0,2,salaried,high_school,20.0,2,0
55.0,30234.0,9940.665525980776,369,48436,12,2,7,self_employed,bachelors,18.0,3,1
50.0,77616.0,33145.0295912704,515,23472,24,3,8,salaried,high_school,21.0,1,1
25.0,29221.0,21654.30018870345,403,24336,12,3,3,self_employed,bachelors,5.0,0,1
38.0,31410.0,24132.90135753492,353,30587,36,2,5,self_employed,bachelors,13.0,1,1
56.0,100055.0,56599.75623954874,629,58013,12,0,3,salaried,phd,4.0,2,0
34.0,81413.0,43054.3588194903,502,14665,48,1,8,self_employed,high_school,4.0,1,1
62.0,,50269.1718855588,587,32097,12,2,1,self_employed,high_school,5.0,4,1
60.0,130529.0,53557.42744825415,344,57474,12,4,5,self_employed,high_school,17.0,1,1
36.0,95301.0,39878.47525842988,497,76973,12,1,2,salaried,bachelors,21.0,3,0
50.0,96918.0,44633.35068520759,515,30185,12,4,9,salaried,masters,17.0,3,1
50.0,98116.0,38757.44137225694,780,35484,48,2,3,salaried,masters,18.0,2,0
32.0,142226.0,72343.40836360375,608,50610,60,0,1,salaried,masters,1.0,0,0
53.0,,48057.52949066188,734,55807,12,4,7,salaried,masters,16.0,4,1
23.0,117859.0,75246.05463175372,631,55907,36,2,9,contract,bachelors,27.0,0,0
35.0,64757.0,34099.132456666404,326,62389,48,1,7,self_employed,high_school,0.0,0,0
41.0,146169.0,118970.74028742396,465,30835,60,0,0,self_employed,high_school,8.0,4,1
43.0,141008.0,46061.014471122915,617,58790,12,4,9,salaried,masters,12.0,3,0
32.0,97475.0,40515.668742541166,573,14643,60,2,5,contract,masters,3.0,2,0
48.0,71257.0,43555.03838355482,682,23951,36,0,0,salaried,bachelors,4.0,1,0
24.0,115500.0,73752.98038834671,664,20233,48,0,5,self_employed,bachelors,25.0,3,1
38.0,20307.0,6533.911857171842,402,18200,48,3,6,unemployed,bachelors,29.0,2,1
49.0,76889.0,40110.78588119681,802,57275,60,0,1,self_employed,phd,22.0,3,0
50.0,88895.0,58407.09793700224,672,26291,12,2,8,unemployed,high_school,17.0,4,1
42.0,115184.0,78778.80679931118,544,47448,24,1,7,self_employed,masters,27.0,0,1
37.0,55944.0,36418.254288503595,468,35580,48,3,8,salaried,bachelors,26.0,4,1
58.0,119555.0,56945.21495865868,717,26346,24,2,9,salaried,high_school,9.0,1,0
41.0,58134.0,20430.38437588248,655,15619,48,2,3,salaried,masters,24.0,4,0
27.0,47323.0,25313.63326604618,777,6766,12,2,3,salaried,bachelors,27.0,0,0
40.0,136205.0,50506.848977943795,424,8549,12,4,7,self_employed,masters,3.0,3,1
26.0,91762.0,75354.3131842454,836,23693,48,4,0,salaried,masters,25.0,2,0
24.0,107225.0,60190.10786010197,701,67019,60,1,7,contract,bachelors,25.0,1,1
22.0,116507.0,55281.703044737566,816,53328,12,2,6,salaried,masters,12.0,3,0
59.0,45954.0,33154.30550630887,830,30301,12,4,6,salaried,bachelors,12.0,2,1
36.0,75021.0,43052.43075026271,553,49763,36,4,8,unemployed,bachelors,16.0,0,1
55.0,109959.0,51737.76718551175,420,25765,12,4,9,salaried,masters,7.0,4,1
56.0,115927.0,86549.04145967615,331,49787,36,1,6,self_employed,bachelors,3.0,3,1
46.0,99866.0,77589.25919153292,336,12425,12,1,1,self_employed,high_school,22.0,2,1
45.0,90427.0,60600.06019914241,641,17857,12,2,0,salaried,phd,2.0,2,0
33.0,24992.0,8143.154164646831,312,57771,60,3,0,salaried,bachelors,10.0,4,1
39.0,,36688.655045495565,482,27444,60,2,6,salaried,masters,11.0,3,1
36.0,32497.0,23391.737115346612,564,46457,12,4,4,self_employed,masters,,3,1
37.0,137551.0,51592.16919830984,387,5704,48,4,3,self_employed,bachelors,14.0,0,0
48.0,52551.0,22374.58216080676,761,10452,48,0,4,salaried,bachelors,12.0,3,0
29.0,,47122.338467248504,345,43862,12,2,9,self_employed,bachelors,4.0,4,1
46.0,145374.0,45221.046355967825,691,66471,48,4,9,salaried,bachelors,4.0,3,0
38.0,75755.0,54089.06437930375,418,74217,12,4,5,self_employed,masters,18.0,0,1
50.0,33255.0,18641.931963411924,830,23300,60,3,9,contract,masters,10.0,2,0
29.0,24567.0,13406.818394416943,746,14566,24,0,5,contract,high_school,8.0,3,1
36.0,68847.0,20922.81623497152,345,12501,36,2,0,self_employed,bachelors,2.0,4,0
48.0,124817.0,93696.2559469996,807,6845,48,1,1,salaried,phd,17.0,3,0
28.0,68003.0,33858.94499489364,825,44181,48,2,2,unemployed,bachelors,26.0,1,1
,40389.0,24129.2406954287,302,62263,60,2,3,salaried,masters,12.0,0,1
50.0,64523.0,43392.709701439664,327,68038,48,3,5,self_employed,masters,24.0,2,1
45.0,143802.0,98712.34609300885,680,39404,12,2,8,salaried,bachelors,27.0,1,0
24.0,81576.0,67364.56610333762,456,27564,12,3,1,unemployed,bachelors,11.0,4,0
41.0,147342.0,87261.38026438365,810,62435,24,3,7,self_employed,masters,8.0,3,0
36.0,63919.0,33228.02068830394,632,23227,24,4,8,self_employed,bachelors,9.0,0,0
46.0,102103.0,84187.70075662558,413,52475,24,1,1,salaried,bachelors,27.0,3,1
51.0,142443.0,93038.15951425718,688,22215,12,3,8,self_employed,masters,12.0,3,0
35.0,23358.0,10837.707812049282,786,76074,24,0,6,self_employed,masters,19.0,3,1
28.0,108535.0,40109.68828118213,549,26699,24,0,8,self_employed,bachelors,19.0,3,0
38.0,127894.0,97634.91597571335,614,17454,12,1,5,salaried,high_school,12.0,0,0
41.0,141485.0,70629.2952392318,538,53217,60,3,1,salaried,bachelors,26.0,1,0
57.0,96524.0,64020.3486617392,533,26711,48,1,7,salaried,bachelors,25.0,4,1
30.0,143416.0,80162.2341798788,602,20059,36,4,9,salaried,bachelors,28.0,1,0
59.0,125982.0,51578.46433497618,633,53398,12,0,8,salaried,bachelors,28.0,0,1
43.0,117057.0,73854.49613990718,412,6286,12,2,7,salaried,high_school,21.0,4,1
23.0,25698.0,8567.088428242048,661,39297,36,0,1,salaried,bachelors,8.0,2,1
45.0,,31640.301175749344,396,31485,36,3,7,salaried,bachelors,23.0,1,1
29.0,113079.0,67919.56891922554,315,64967,24,1,2,salaried,bachelors,9.0,0,0
32.0,75805.0,40921.497480182385,675,59583,36,0,2,contract,bachelors,18.0,0,0
34.0,,42706.1817832827,689,56630,48,2,8,salaried,bachelors,5.0,0,1
38.0,96777.0,73101.35132931743,516,32086,48,2,8,salaried,phd,28.0,4,0
29.0,,43451.021443094876,698,21484,48,1,8,salaried,high_school,6.0,3,0
42.0,95033.0,30538.58097816944,559,73623,48,1,3,self_employed,bachelors,14.0,2,1
39.0,127411.0,51827.077424210474,619,64263,48,0,6,contract,phd,21.0,4,0
51.0,118239.0,70368.06440831168,495,23675,24,3,7,salaried,bachelors,18.0,4,1
39.0,64041.0,52139.11606063381,777,65664,12,4,4,salaried,masters,13.0,1,0
52.0,51954.0,39444.83936008173,717,29680,36,2,0,unemployed,high_school,29.0,2,1
59.0,28002.0,21376.558216576934,774,22077,12,1,8,salaried,bachelors,15.0,0,1
53.0,89783.0,41907.51769317869,843,43174,36,4,5,salaried,bachelors,13.0,4,1
32.0,127524.0,68377.90249488545,530,8491,24,4,2,salaried,high_school,28.0,2,1
46.0,107234.0,59931.82485496248,820,51126,24,4,2,salaried,bachelors,28.0,1,0
54.0,144857.0,55995.10649712488,499,8392,60,3,9,unemployed,bachelors,24.0,3,1
59.0,39738.0,12600.421947809811,320,67257,60,1,0,salaried,bachelors,19.0,2,1
62.0,30703.0,25200.917847174936,610,72804,24,2,7,contract,phd,1.0,0,0
29.0,133776.0,57843.6617728467,733,43400,24,1,1,unemployed,high_school,8.0,4,0
32.0,69422.0,29988.35303686606,670,41551,36,0,0,self_employed,bachelors,2.0,3,0
43.0,103106.0,35660.08439483494,377,33088,24,2,6,salaried,bachelors,5.0,1,1
45.0,81899.0,66393.82100704394,841,30465,12,1,8,salaried,bachelors,4.0,0,0
62.0,32392.0,20045.964544921004,584,53155,36,2,5,salaried,masters,13.0,3,1
,64724.0,43162.511447319775,439,10969,24,0,7,salaried,bachelors,28.0,1,1
,52299.0,41910.70779483371,581,13981,36,2,7,self_employed,high_school,14.0,0,1
53.0,35641.0,17467.33664188617,557,26032,36,4,8,salaried,masters,17.0,4,1
36.0,99534.0,63883.80978874994,659,59091,48,3,6,contract,masters,16.0,1,1
37.0,26305.0,8452.840811153861,739,29408,60,0,8,salaried,bachelors,8.0,3,1
43.0,118262.0,47627.0510035184,569,29241,36,2,8,self_employed,bachelors,18.0,0,1
49.0,38782.0,29365.156147148984,433,52940,36,0,0,contract,high_school,22.0,2,1
41.0,98257.0,70914.29711380473,403,56105,48,4,5,salaried,bachelors,24.0,0,1
54.0,125299.0,61754.04822828898,394,66050,24,3,7,salaried,bachelors,8.0,3,1
31.0,97963.0,49691.32474075485,779,8657,36,0,9,salaried,bachelors,27.0,3,0
61.0,132086.0,78387.08900069696,540,26230,48,4,8,salaried,phd,15.0,2,0
53.0,141987.0,42614.9207427255,312,23680,12,4,3,salaried,bachelors,25.0,3,1
54.0,40566.0,17552.274754645252,446,47340,48,4,1,salaried,high_school,5.0,0,1
23.0,144591.0,59936.944991158685,394,40950,60,2,8,salaried,bachelors,7.0,1,1
54.0,87766.0,38420.93746744186,592,12867,60,1,8,unemployed,bachelors,24.0,0,1
54.0,26511.0,19704.253385272234,324,9329,24,0,7,salaried,bachelors,2.0,3,1
62.0,134816.0,61182.28085429091,571,40865,24,1,2,salaried,bachelors,21.0,2,0
34.0,127765.0,51787.84694145545,804,71940,60,4,4,salaried,bachelors,4.0,2,1
51.0,138360.0,79881.4408394281,465,42869,60,1,1,salaried,bachelors,6.0,4,1
54.0,46177.0,35838.189964521,386,71905,36,4,2,salaried,bachelors,22.0,2,1
34.0,24765.0,10716.863978544627,790,71252,60,4,0,contract,high_school,24.0,2,1
47.0,40354.0,13849.288347913327,440,6711,24,3,3,salaried,high_school,0.0,3,0
43.0,43929.0,21789.777002626957,402,30801,60,3,4,salaried,bachelors,21.0,1,1
60.0,48820.0,34721.19914139422,525,58270,24,1,1,salaried,high_school,20.0,1,1
23.0,131576.0,79324.51250981927,593,76622,12,0,2,salaried,bachelors,3.0,3,1
59.0,49523.0,37104.43192278672,605,60535,60,1,5,salaried,masters,25.0,2,1
60.0,91088.0,75400.43124778644,553,21220,24,0,5,self_employed,masters,27.0,0,1
47.0,86163.0,63412.897341392265,479,18392,48,1,6,salaried,bachelors,15.0,1,1
36.0,97525.0,61644.74239533037,339,7246,36,2,8,salaried,masters,26.0,3,1
55.0,33780.0,19299.793364425175,819,25010,24,2,3,self_employed,bachelors,13.0,0,1
63.0,26589.0,8562.668315302733,845,73358,60,0,4,salaried,masters,0.0,2,1
61.0,54812.0,46117.560966515375,535,22234,60,3,1,salaried,bachelors,3.0,3,0
32.0,113664.0,58072.5990740033,762,54451,12,0,5,unemployed,bachelors,9.0,1,1
24.0,65939.0,25302.476908605357,527,26784,48,1,3,salaried,bachelors,10.0,0,1
27.0,71493.0,47663.65890937239,782,34672,24,4,4,self_employed,high_school,6.0,0,0
30.0,124188.0,56674.2567254028,729,6082,48,2,6,salaried,phd,3.0,1,0
27.0,113326.0,70508.94958234254,321,16148,12,4,5,salaried,high_school,0.0,0,1
30.0,60953.0,37956.79535776826,642,32494,36,2,7,salaried,bachelors,25.0,1,1
60.0,85785.0,46765.81297738395,339,56952,48,1,5,salaried,bachelors,0.0,3,1
52.0,39309.0,29869.542662153046,472,41719,12,2,9,salaried,high_school,16.0,4,1
53.0,74195.0,33071.07712265835,738,53737,24,0,7,salaried,high_school,,2,1
62.0,135662.0,74172.91705422477,478,64453,36,4,3,contract,high_school,9.0,3,0
33.0,45901.0,27344.633516949798,432,44536,60,4,6,self_employed,bachelors,4.0,2,1
29.0,43576.0,28977.760957685718,650,55604,12,1,2,salaried,masters,6.0,2,0
29.0,51508.0,37661.85214171305,824,55833,60,4,0,self_employed,bachelors,24.0,1,1
,94711.0,48979.225912775386,839,19039,36,1,8,contract,high_school,7.0,4,0
41.0,45464.0,29793.733046524205,805,72839,12,3,8,self_employed,bachelors,1.0,2,0
28.0,80281.0,30734.458857811584,383,52931,12,0,5,salaried,phd,8.0,2,1
32.0,36260.0,29477.80106911865,763,44925,36,2,1,contract,bachelors,3.0,3,1
41.0,144997.0,74047.40776504444,642,56003,24,2,7,salaried,bachelors,11.0,4,0
37.0,55440.0,38876.567198905555,579,53897,12,2,9,salaried,phd,25.0,4,1
25.0,115082.0,35812.09081184062,562,47287,36,3,5,salaried,high_school,10.0,2,1
27.0,125583.0,51847.30933207791,465,38012,48,0,6,contract,bachelors,4.0,4,1
43.0,76683.0,43547.92291050071,592,46783,60,4,0,contract,bachelors,11.0,3,1
47.0,144206.0,112918.90144899592,808,73315,12,4,2,contract,phd,26.0,1,0
24.0,61430.0,36243.106123808546,525,51491,48,0,0,salaried,phd,20.0,2,1
62.0,21987.0,17840.884261807536,469,63584,12,0,9,contract,masters,3.0,0,1
63.0,134778.0,76296.24797019987,747,17803,24,2,0,salaried,bachelors,12.0,2,0
35.0,45105.0,25698.43857955126,801,54625,36,4,0,salaried,bachelors,21.0,2,1
,98484.0,36031.42849527751,826,18698,12,0,3,salaried,bachelors,0.0,1,0
39.0,138747.0,102875.48024906342,678,39560,36,4,6,salaried,masters,17.0,0,0
33.0,33026.0,14393.753841675463,500,20376,12,0,6,self_employed,phd,3.0,0,1
44.0,88309.0,70186.83362818888,549,18117,24,1,4,salaried,bachelors,3.0,0,0
33.0,65927.0,52804.44960554712,708,61381,24,2,5,contract,bachelors,7.0,1,1
34.0,95414.0,78126.94505789808,424,42956,48,0,1,salaried,high_school,24.0,4,0
46.0,77535.0,45445.33903493445,412,53786,24,3,4,salaried,bachelors,27.0,0,1
40.0,62946.0,42324.9899573452,436,71480,36,0,6,contract,bachelors,19.0,4,1
57.0,146503.0,106681.10158717065,795,36695,24,1,8,salaried,bachelors,5.0,3,0
29.0,76561.0,28485.135620174064,449,6511,12,3,5,self_employed,bachelors,3.0,1,1
50.0,,37831.58743491741,642,58233,24,3,9,self_employed,high_school,3.0,4,1
,73592.0,23465.828133992323,620,27502,36,0,3,salaried,masters,27.0,0,0
39.0,27347.0,15687.916825337317,831,55010,12,1,2,self_employed,masters,10.0,0,1
27.0,53776.0,20712.551025745142,588,78905,48,3,8,salaried,phd,27.0,4,1
39.0,23783.0,9527.650771485944,788,51489,48,2,6,contract,masters,8.0,4,1
40.0,75798.0,37957.8315030912,791,36949,48,2,5,salaried,bachelors,13.0,3,0
43.0,24298.0,13068.447052282674,551,73376,12,4,6,salaried,bachelors,3.0,1,1
58.0,90204.0,57978.15496037579,376,72310,48,4,7,salaried,phd,12.0,2,1
53.0,106207.0,36209.75047040469,691,74407,24,1,4,salaried,bachelors,5.0,3,1
62.0,120356.0,69449.07908852163,711,78809,12,3,2,self_employed,bachelors,29.0,3,1
24.0,75161.0,30097.75807822433,472,22229,12,2,2,contract,bachelors,12.0,3,0
49.0,80652.0,49656.33519916302,500,32385,12,2,1,self_employed,masters,24.0,0,0
31.0,54484.0,35445.79409194108,516,47176,60,1,7,salaried,high_school,2.0,4,1
56.0,118614.0,71902.63146621811,675,8260,36,3,0,contract,bachelors,22.0,1,0
50.0,149572.0,105607.18485129379,310,8145,60,1,7,salaried,bachelors,6.0,0,0
36.0,132695.0,64302.01776550052,311,12802,60,0,2,self_employed,masters,0.0,3,0
54.0,40922.0,29496.93056854604,734,7263,60,2,8,self_employed,bachelors,10.0,1,0
28.0,54028.0,29068.24693979166,672,31913,36,1,1,salaried,bachelors,1.0,0,0
33.0,131461.0,74446.5580836928,572,62788,60,1,9,contract,bachelors,4.0,2,1
51.0,40316.0,26465.68694946155,808,13155,48,0,8,salaried,masters,23.0,3,0
42.0,96996.0,30078.1793979138,431,5922,12,4,5,self_employed,masters,21.0,0,1
52.0,36968.0,24387.672107605056,618,77231,12,2,0,self_employed,bachelors,29.0,0,0
45.0,50266.0,32181.39060679243,467,25672,24,1,4,contract,bachelors,13.0,3,1
41.0,145679.0,68529.71996682559,696,43526,48,2,9,contract,phd,28.0,2,0
58.0,115745.0,40185.142728130275,479,50344,36,4,8,salaried,bachelors,12.0,4,1
25.0,44000.0,15400.637887895595,357,24014,12,1,5,self_employed,masters,15.0,2,1
49.0,143239.0,115704.60546192946,779,78352,60,0,6,salaried,bachelors,22.0,3,0
41.0,34011.0,23096.99344681657,759,45324,24,2,3,salaried,bachelors,14.0,4,0
45.0,22866.0,8458.280601564962,360,43698,24,0,0,contract,masters,2.0,0,0
53.0,132669.0,65830.05838197381,668,28384,12,4,4,contract,high_school,5.0,2,1
62.0,25898.0,16208.66851683495,420,8512,48,4,1,contract,bachelors,8.0,2,1
57.0,38395.0,29163.476589325503,845,11066,24,2,7,salaried,bachelors,2.0,4,0
55.0,59019.0,19122.953393442178,316,36500,12,4,3,contract,masters,29.0,0,1
57.0,123243.0,53012.75736196707,795,59800,48,3,0,contract,bachelors,12.0,2,0
23.0,,47361.716679747544,796,68140,12,2,9,salaried,bachelors,28.0,4,0
36.0,54393.0,16592.09797413158,804,7387,12,3,6,salaried,phd,12.0,2,0
55.0,30956.0,12715.780844348168,831,61160,48,4,1,self_employed,bachelors,21.0,0,1
57.0,70042.0,57957.184233424174,614,64241,48,2,2,self_employed,high_school,6.0,0,0
27.0,116199.0,74061.87464021637,368,78567,48,3,8,unemployed,high_school,4.0,1,1
60.0,26078.0,11576.52624454509,460,6799,12,4,8,salaried,phd,25.0,4,1
63.0,49631.0,16717.95925327817,444,40548,24,1,1,self_employed,high_school,28.0,3,1
33.0,115676.0,36496.38382366508,684,38895,36,1,2,self_employed,bachelors,,2,0
24.0,141724.0,61594.638416555135,568,45379,36,0,8,salaried,bachelors,7.0,0,0
39.0,82901.0,65062.13076135714,753,50414,12,1,0,contract,masters,21.0,2,0
61.0,127227.0,67271.59557242008,817,78071,12,3,1,salaried,masters,6.0,2,0
42.0,89497.0,62306.32154713688,649,73344,24,1,1,salaried,bachelors,18.0,3,0
36.0,114813.0,92430.9828718935,409,9297,48,2,9,salaried,high_school,28.0,0,0
54.0,137192.0,71946.53785451749,782,10008,12,2,2,salaried,masters,6.0,1,0
56.0,61574.0,24949.942064341176,706,21820,60,2,9,self_employed,bachelors,22.0,4,0
47.0,138494.0,80937.951893854,350,76548,48,1,2,contract,phd,3.0,2,1
29.0,51417.0,41105.1164156561,702,27253,12,1,9,salaried,bachelors,9.0,3,1
57.0,108020.0,80194.68831833493,775,34202,60,0,1,salaried,bachelors,29.0,3,1
51.0,103639.0,34844.09652497264,386,34236,24,4,7,salaried,high_school,12.0,4,1
44.0,85006.0,57881.86389386721,367,72156,60,0,7,self_employed,masters,3.0,4,1
63.0,114881.0,70599.38760268388,341,65263,12,3,7,unemployed,bachelors,29.0,0,1
35.0,131862.0,105371.5501476658,356,79855,36,2,1,self_employed,bachelors,18.0,2,1
35.0,59454.0,21841.305586579663,495,21575,12,1,8,self_employed,high_school,9.0,2,1
23.0,21587.0,12816.630666661908,361,17204,36,4,6,self_employed,high_school,6.0,4,1
58.0,141688.0,111041.52056507215,562,16952,24,4,4,salaried,high_school,4.0,1,1
26.0,128107.0,67321.90448646845,411,56142,24,1,6,self_employed,bachelors,2.0,2,1
59.0,135584.0,76618.13940924118,477,38872,48,0,7,self_employed,masters,21.0,3,1
62.0,74710.0,25308.264475674147,325,34376,48,4,8,self_employed,bachelors,27.0,4,1
35.0,143157.0,64847.1150246596,709,71084,36,0,1,contract,masters,,2,0
60.0,106567.0,50990.03504509296,830,16640,36,1,5,self_employed,high_school,21.0,0,0
46.0,111748.0,91612.948871289,616,31437,24,0,8,self_employed,bachelors,1.0,4,1
41.0,95886.0,43672.91339306727,831,12903,60,2,5,contract,bachelors,28.0,3,1
23.0,38816.0,21483.79445552475,405,31863,36,1,1,unemployed,phd,10.0,0,1
60.0,105824.0,70819.2656255965,763,48381,36,1,0,self_employed,masters,9.0,4,0
27.0,49432.0,19238.976655676404,545,33548,60,4,2,salaried,bachelors,27.0,4,0
38.0,129758.0,73643.28519891544,380,54956,48,4,4,salaried,masters,22.0,2,1
46.0,68617.0,48457.0832994451,695,79526,48,4,6,self_employed,high_school,12.0,0,1
49.0,92373.0,71752.60912612204,821,16467,36,2,9,salaried,bachelors,6.0,4,0
23.0,54217.0,34939.744501905036,563,62954,48,2,9,salaried,high_school,9.0,3,1
56.0,40884.0,27309.671156119955,573,28901,48,3,2,salaried,bachelors,27.0,0,1
58.0,25454.0,9404.13073114219,471,60983,48,1,8,self_employed,bachelors,3.0,2,1
26.0,94960.0,77884.01489818223,564,28301,24,4,9,salaried,masters,26.0,1,0
22.0,122421.0,45652.7181268503,325,74903,12,1,3,salaried,bachelors,21.0,4,0
61.0,127173.0,92336.51479212147,768,21204,36,0,9,salaried,masters,19.0,1,0
33.0,63618.0,28351.2966173912,775,24755,36,2,1,self_employed,bachelors,15.0,4,0
57.0,103948.0,84559.22705580175,655,64817,24,3,2,salaried,high_school,19.0,2,0
44.0,82671.0,57537.176293567834,325,7093,12,0,4,salaried,masters,5.0,2,1
52.0,67111.0,47957.35565043023,333,74537,12,1,2,self_employed,masters,8.0,2,1
32.0,59613.0,25066.225965990354,563,27940,24,2,4,self_employed,phd,27.0,2,1
31.0,105678.0,57454.168257967794,437,78346,60,4,3,salaried,bachelors,12.0,0,1
24.0,140592.0,89950.37595953332,761,49040,60,0,9,self_employed,masters,6.0,0,0
35.0,122928.0,88936.62431639557,467,42322,12,2,2,salaried,masters,17.0,4,0
37.0,144917.0,51761.114483502664,380,14236,60,1,5,self_employed,high_school,13.0,0,1
31.0,79993.0,66338.2688175309,706,77597,60,1,7,salaried,high_school,,4,1
50.0,148652.0,117378.79571560172,345,8902,60,0,3,salaried,high_school,29.0,0,0
31.0,28848.0,12943.85887623914,352,39364,12,0,8,self_employed,bachelors,4.0,0,1
33.0,134853.0,101479.32787950149,775,25096,60,0,5,self_employed,bachelors,21.0,0,0
51.0,98672.0,57730.831973802,315,17020,36,3,4,salaried,phd,12.0,3,1
62.0,139279.0,77159.66972001203,659,63473,12,4,2,salaried,bachelors,23.0,2,0
22.0,86125.0,40731.85054965401,786,49153,24,2,4,contract,masters,7.0,3,0
26.0,106444.0,65945.54112947728,801,46277,60,1,4,self_employed,bachelors,14.0,0,0
41.0,137509.0,96454.17747746721,440,43502,48,1,3,salaried,bachelors,18.0,0,0
29.0,81602.0,42923.72080092404,746,20675,12,4,5,self_employed,high_school,8.0,3,1
64.0,92045.0,59467.564341246536,589,29365,24,0,2,salaried,bachelors,5.0,4,0
33.0,125997.0,86260.33156974263,508,57148,36,0,9,salaried,masters,22.0,2,1
22.0,62222.0,43002.68193407881,774,73078,24,1,0,salaried,phd,24.0,4,0
,69223.0,22745.38706601408,712,75902,60,4,6,salaried,bachelors,13.0,2,1
49.0,130012.0,100481.24244199981,726,31465,48,1,6,salaried,masters,28.0,1,0
64.0,131246.0,72452.95300230941,670,37286,60,0,3,salaried,bachelors,22.0,2,0
58.0,85333.0,37915.91332466069,589,59795,24,2,8,salaried,bachelors,9.0,4,1
58.0,72732.0,31490.808886906714,731,45178,12,0,1,salaried,bachelors,8.0,2,0
33.0,142650.0,80691.07975845425,567,54986,48,2,0,salaried,high_school,16.0,1,0
58.0,69420.0,54686.11500846433,450,48201,48,3,2,salaried,high_school,12.0,1,0
49.0,95504.0,48524.739092560725,554,48315,24,4,6,self_employed,high_school,16.0,0,1
36.0,22462.0,16000.786848338574,652,60178,60,3,8,salaried,bachelors,18.0,1,1
27.0,29460.0,10406.753898185903,676,15745,24,0,1,self_employed,masters,12.0,3,1
41.0,119319.0,67037.1353041794,657,77354,48,4,5,salaried,high_school,8.0,4,1
,145602.0,123095.9169774047,669,10028,24,0,2,salaried,bachelors,0.0,3,0
23.0,29275.0,21187.51167221012,526,53566,48,4,4,self_employed,bachelors,0.0,3,1
30.0,114213.0,47488.69963764725,602,48722,60,4,8,unemployed,masters,4.0,4,1
58.0,33269.0,19156.051013650685,688,79974,12,0,2,salaried,masters,7.0,3,1
41.0,149593.0,64099.64609766401,676,44879,12,0,0,salaried,masters,17.0,3,0
47.0,142672.0,74939.6821379182,417,29767,24,4,4,self_employed,bachelors,3.0,3,1
50.0,85942.0,62655.689642306694,304,73099,48,4,0,contract,bachelors,21.0,1,0
22.0,92920.0,67290.21541023138,743,53657,12,0,7,unemployed,masters,0.0,4,1
56.0,140737.0,59877.28958666639,651,13498,48,0,6,salaried,high_school,14.0,4,0
27.0,42553.0,34349.75287159407,832,78667,60,1,1,salaried,bachelors,19.0,4,0
58.0,44366.0,27769.233998099367,423,30107,24,1,8,self_employed,high_school,3.0,3,1
26.0,64036.0,32591.65754282396,576,33793,48,1,4,self_employed,bachelors,24.0,1,1
54.0,37369.0,21526.95689500999,693,7696,24,3,6,self_employed,bachelors,8.0,4,1
35.0,31795.0,20119.532276679187,659,58839,48,4,3,contract,bachelors,21.0,2,1
33.0,90021.0,54727.348062009194,768,28397,48,2,0,self_employed,bachelors,,4,0
63.0,127205.0,72191.73389995875,356,12704,60,3,7,salaried,high_school,27.0,0,1
41.0,88154.0,50927.71552643334,550,21442,24,4,0,salaried,phd,25.0,2,0
45.0,50143.0,19908.102333522023,449,68788,36,2,2,self_employed,bachelors,19.0,4,1
64.0,49425.0,36920.628087392324,751,14765,48,1,5,salaried,bachelors,9.0,3,0
55.0,108209.0,64705.538353273536,461,15002,48,2,7,salaried,bachelors,23.0,4,0
46.0,95139.0,35400.643829498054,419,16390,12,0,7,salaried,high_school,14.0,1,1
50.0,125232.0,90340.66237997795,650,49436,24,0,1,salaried,high_school,2.0,1,0
60.0,25368.0,20620.23136391215,398,11641,36,4,8,salaried,bachelors,1.0,4,1
,24621.0,20214.303741362284,466,38709,60,3,3,contract,bachelors,21.0,3,1
64.0,78829.0,39647.81435553219,813,44309,36,1,3,salaried,bachelors,4.0,3,0
44.0,149036.0,55819.0910224003,700,20624,60,4,1,salaried,masters,23.0,3,0
59.0,80294.0,46981.608791481434,664,14966,36,1,0,salaried,bachelors,0.0,4,0
41.0,34719.0,12566.023908576577,625,39189,36,0,9,salaried,bachelors,10.0,4,1
