credit_score,monthly_income,loan_amount,debt_to_income_ratio,employment_stability,late_payment_rate,total_debt_burden,default
700,1526.19,7125,0.2287,2,0.1172,349.07,1
497,4112.01,5370,0.2792,2,0.0427,1148.19,0
559,1563.92,5838,0.2824,1,0.1383,441.57,1
346,1885.98,49943,0.3019,9,0.048,569.39,0
698,3082.19,4134,0.3057,6,0.16,942.21,0
377,3799.13,46459,0.613,9,0.0682,2328.89,0
423,2811.07,44199,0.3242,1,0.0995,911.25,1
374,4987.81,12556,0.2037,6,0.0055,1016.09,0
436,1727.76,34822,0.0674,2,0.1601,116.48,1
699,2124.65,28977,0.2548,0,0.0688,541.26,0
804,6253.16,21113,0.3605,7,0.0619,2254.39,0
799,2113.26,31566,0.3487,7,0.0594,736.79,0
437,5584.11,3669,0.5577,9,0.1439,3114.39,1
349,1724.95,17081,0.6283,0,0.3623,1083.74,1
553,3592.82,13938,0.2346,5,0.0277,842.93,0
725,2281.19,6717,0.3079,3,0.0155,702.35,0
846,1964.5,13282,0.3162,4,0.4181,621.25,0
601,4848.37,48659,0.2108,7,0.031,1022.2,0
648,12043.05,43065,0.3678,7,0.0542,4429.73,0
348,1725.38,15201,0.6282,6,0.1237,1083.88,1
373,3689.64,17289,0.3173,4,0.0747,1170.86,0
560,6417.65,25406,0.3611,5,0.0156,2317.49,0
655,3984.7,32286,0.3531,7,0.1818,1406.93,0
559,8069.83,13873,0.6917,4,0.0211,5581.63,0
594,2292.07,17512,0.0689,2,0.0954,157.93,0
612,14335.13,29927,0.1852,8,0.0368,2654.4,0
481,3445.59,24461,0.5623,8,0.0537,1937.44,0
663,3171.59,21710,0.1952,9,0.0179,619.08,0
487,9805.17,20952,0.2852,0,0.1958,2796.39,1
842,4819.23,14448,0.2129,6,0.0063,1025.83,0
847,4406.36,16198,0.1061,3,0.0347,467.43,0
707,6692.81,8622,0.1886,5,0.1334,1262.39,0
713,4968.42,41848,0.166,6,0.0496,824.82,0
641,2209.41,3402,0.3363,7,0.1145,743.1,0
519,5985.86,37324,0.4984,4,0.2134,2983.56,1
462,2073.03,29467,0.2711,4,0.0278,562.04,1
519,8056.66,35961,0.2188,5,0.1201,1762.59,0
569,19816.68,44007,0.3305,6,0.023,6548.95,0
699,3395.32,21739,0.358,4,0.5067,1215.48,1
481,3853.39,19518,0.2629,4,0.1308,1013.12,0
504,1690.19,27547,0.4381,3,0.0609,740.44,0
527,1555.31,29936,0.2133,0,0.1032,331.78,1
549,11674.52,21287,0.0914,6,0.2377,1067.5,1
740,2050.73,42351,0.4826,6,0.0334,989.6,0
832,3860.77,26476,0.1591,5,0.0343,614.17,0
495,8257.27,13875,0.1729,9,0.078,1427.59,0
818,10304.4,11686,0.4502,1,0.0989,4638.77,0
369,4430.86,18536,0.0813,1,0.0417,360.16,0
698,4829.94,35062,0.5663,5,0.2806,2735.0,0
502,5930.82,49216,0.1611,8,0.0377,955.48,0
447,14516.2,26041,0.3814,4,0.0915,5535.86,0
771,5191.95,32653,0.2967,6,0.0346,1540.26,1
498,4779.15,22673,0.3508,1,0.0412,1676.66,0
725,1558.56,11367,0.1455,5,0.1182,226.8,0
791,1837.66,20629,0.4024,5,0.1251,739.44,0
441,4943.16,47105,0.41,9,0.1038,2026.79,1
612,12510.54,24100,0.4913,5,0.1445,6146.01,1
464,9560.35,7654,0.2231,5,0.0053,2132.67,0
613,17700.3,26063,0.343,3,0.433,6071.64,1
320,4501.7,20322,0.5819,4,0.0213,2619.44,1
381,7703.37,20010,0.2009,3,0.0235,1547.47,0
430,8840.35,13693,0.6721,5,0.0153,5941.94,0
604,5676.86,10241,0.1062,8,0.1417,602.87,0
670,3154.49,30778,0.5144,4,0.0444,1622.74,1
683,4039.35,37843,0.2172,4,0.1057,877.36,0
744,9305.38,13651,0.2036,2,0.0018,1895.02,0
724,2918.41,26966,0.3324,6,0.4783,969.94,0
460,11794.59,10275,0.5991,4,0.1841,7065.66,1
477,2544.45,46606,0.1814,1,0.0138,461.53,0
789,7037.45,2658,0.3354,8,0.0195,2360.47,0
626,5483.06,29963,0.4476,4,0.0788,2454.26,1
588,7038.77,7932,0.3635,6,0.0974,2558.81,0
653,3800.37,15248,0.3608,6,0.0071,1371.25,0
327,12290.88,25437,0.1256,9,0.065,1543.95,0
342,5503.83,40727,0.0569,7,0.1631,313.12,1
722,2860.37,19201,0.3491,3,0.2108,998.5,0
476,5569.48,42150,0.4391,6,0.0833,2445.65,0
828,2852.06,25355,0.2165,2,0.1225,617.61,0
793,2890.48,15999,0.1252,8,0.2031,361.9,0
497,3540.63,7376,0.4884,7,0.2556,1729.38,0
816,9153.82,4476,0.2925,9,0.3336,2677.8,0
813,4274.97,5366,0.5612,8,0.1712,2398.91,0
321,6044.02,49974,0.2689,1,0.1724,1625.08,1
411,3490.11,26733,0.4337,3,0.366,1513.77,1
356,2723.96,13458,0.0674,0,0.1258,183.62,1
365,13872.51,33795,0.6231,7,0.0208,8644.34,0
397,5201.14,21615,0.0747,3,0.0266,388.6,1
443,12369.45,12164,0.3028,3,0.0481,3745.44,0
734,2409.68,40316,0.8458,6,0.0935,2038.21,0
385,2135.49,4024,0.3055,5,0.0156,652.41,0
643,9246.85,30559,0.4845,2,0.0093,4480.53,0
593,6069.22,2264,0.0201,7,0.1546,121.82,0
542,2326.02,10047,0.1495,1,0.0928,347.69,0
331,2755.34,45985,0.4041,0,0.0039,1113.57,1
690,7951.05,7587,0.0634,1,0.1752,503.83,0
576,3919.58,7577,0.5632,8,0.1285,2207.47,0
831,5941.21,18635,0.4811,4,0.0562,2858.57,0
453,3032.97,46564,0.0191,4,0.1314,57.9,0
682,3420.09,4870,0.41,5,0.2055,1402.27,0
367,20216.37,35094,0.1418,2,0.1141,2867.12,1
513,2638.04,10217,0.3922,0,0.0053,1034.65,0
675,4324.58,18602,0.2569,7,0.0888,1111.06,0
512,8941.93,1605,0.0778,6,0.0727,695.72,0
378,2593.66,23343,0.1283,7,0.1637,332.84,1
680,3646.04,14003,0.16,8,0.0403,583.43,0
357,5319.0,44257,0.3964,1,0.0436,2108.19,1
325,4124.86,33089,0.7265,4,0.0645,2996.55,1
746,3961.06,18661,0.6851,1,0.1368,2713.62,0
365,3300.87,17782,0.4424,7,0.0873,1460.25,0
553,5033.81,31029,0.1168,3,0.0163,587.86,0
343,5416.63,14487,0.0153,3,0.0006,83.11,0
396,5737.06,48501,0.3981,9,0.1215,2283.74,1
526,1791.87,40042,0.0844,7,0.0317,151.22,0
735,5488.21,23065,0.5757,6,0.0095,3159.66,0
678,13750.67,11844,0.1681,0,0.1739,2312.13,0
477,4614.7,20323,0.1356,6,0.116,625.79,0
726,6524.81,26397,0.3463,9,0.0162,2259.29,0
606,4754.33,46957,0.1715,2,0.0717,815.13,0
803,9216.94,18328,0.6861,4,0.0834,6323.65,0
567,12113.29,44739,0.3111,7,0.0091,3768.97,0
307,2314.44,39733,0.3056,5,0.1412,707.36,1
807,3796.91,46389,0.4781,7,0.0188,1815.23,0
775,3492.84,30715,0.3704,4,0.0329,1293.6,0
596,3578.22,40116,0.4617,9,0.107,1652.08,0
463,2036.52,18580,0.6242,8,0.0861,1271.1,1
784,8219.78,1823,0.1605,5,0.2957,1318.9,0
371,1645.69,27472,0.488,8,0.0917,803.16,1
537,4505.03,8084,0.3862,3,0.1589,1740.04,0
403,5837.4,13455,0.1288,1,0.0256,751.75,1
509,2430.1,11607,0.1804,7,0.1568,438.29,0
767,10951.47,17919,0.4287,4,0.2611,4695.41,0
753,8794.22,48004,0.7522,1,0.2225,6615.34,0
567,4047.7,20394,0.5572,5,0.0086,2255.48,0
685,3618.33,11819,0.1191,2,0.0002,430.85,0
686,2579.72,12969,0.4007,0,0.2233,1033.69,0
558,6737.23,18333,0.1578,5,0.0616,1063.18,0
582,2065.07,12700,0.3553,7,0.0217,733.75,0
339,6060.71,32792,0.3277,0,0.1278,1986.14,1
785,8892.23,34311,0.3396,2,0.0843,3019.97,0
519,2537.53,37668,0.1849,5,0.0871,469.17,0
428,9552.44,12945,0.0835,9,0.0964,797.45,1
819,1635.56,37992,0.7575,2,0.3575,1238.87,1
559,11257.63,47526,0.6316,6,0.0473,7109.92,0
665,2003.9,48717,0.3735,5,0.0066,748.49,0
843,5651.11,36634,0.3317,8,0.3126,1874.4,0
823,2651.17,19630,0.3706,5,0.0414,982.6,0
315,8745.05,42036,0.6207,6,0.0212,5427.76,1
428,4372.22,25944,0.2711,1,0.0644,1185.22,0
408,2081.22,24360,0.27,9,0.2837,562.0,0
832,4885.11,13813,0.2836,3,0.0506,1385.54,0
568,3596.2,5601,0.2287,4,0.0118,822.45,0
461,5832.31,13930,0.2412,1,0.1032,1406.88,0
559,10045.01,5333,0.5882,9,0.0661,5907.97,1
401,3606.39,6399,0.363,9,0.1304,1308.97,0
805,2869.29,18839,0.2406,9,0.3136,690.24,0
546,1558.49,41204,0.3176,6,0.2022,494.97,1
836,4921.15,21195,0.1163,3,0.0991,572.08,0
430,3558.5,28848,0.2951,8,0.0187,1050.27,0
652,3377.77,24693,0.4267,7,0.246,1441.15,0
495,2308.15,48715,0.1528,9,0.0917,352.66,1
681,3748.86,47729,0.0587,8,0.2706,220.14,0
526,18152.71,41854,0.5366,7,0.0801,9740.61,0
775,2913.89,37450,0.1491,4,0.2036,434.53,0
776,5162.21,2854,0.3444,8,0.3184,1777.96,0
564,7493.14,32558,0.4154,4,0.3243,3112.44,0
671,7031.73,3985,0.2951,7,0.223,2074.71,0
785,3094.6,44585,0.1751,3,0.0627,541.82,0
733,5275.27,20278,0.3233,4,0.2585,1705.48,0
510,9699.99,41264,0.426,3,0.1363,4132.15,1
676,1562.27,34326,0.5949,1,0.0385,929.39,0
694,3788.92,20280,0.2349,3,0.1764,890.12,0
749,2515.82,35022,0.3452,4,0.1049,868.53,0
663,3468.23,16667,0.4222,5,0.0869,1464.26,0
756,3651.35,19065,0.21,3,0.0268,766.81,0
525,6992.26,49846,0.2804,9,0.1109,1960.65,0
430,1894.08,22655,0.4438,3,0.1325,840.59,1
775,4374.55,11006,0.1982,5,0.0288,866.99,0
576,4822.24,7283,0.2135,6,0.079,1029.69,0
455,4226.12,42622,0.3854,6,0.1059,1628.58,1
517,6765.18,46076,0.1201,3,0.116,812.33,0
489,3436.68,4325,0.2782,4,0.2249,956.14,0
716,13099.29,31783,0.1455,2,0.0907,1906.06,0
845,4129.6,4143,0.1652,4,0.0593,682.12,0
340,4887.19,36805,0.276,9,0.0231,1348.95,1
606,8484.03,13417,0.1427,4,0.1462,1210.96,1
637,2787.64,32300,0.2015,3,0.3341,561.61,0
613,1812.72,27526,0.4497,5,0.0038,815.15,0
374,6421.05,29896,0.1521,4,0.0163,976.43,1
578,4138.94,38443,0.7786,7,0.122,3222.4,0
475,10572.9,28606,0.3953,1,0.0866,4179.15,0
572,17723.58,40916,0.5238,5,0.345,9283.23,1
588,3537.37,8551,0.367,1,0.1046,1298.13,0
571,3647.58,36436,0.4523,5,0.0676,1649.92,0
365,3596.74,48680,0.5314,3,0.4647,1911.43,1
782,3069.53,3246,0.4518,0,0.1119,1386.83,0
547,7587.3,40421,0.2289,5,0.1061,1736.79,0
455,7191.76,44901,0.5104,2,0.1448,3670.55,0
346,4105.3,8649,0.4807,6,0.0222,1973.22,0
753,1682.76,42209,0.4936,2,0.095,830.54,0
500,2981.7,1888,0.0684,9,0.0542,203.83,0
423,2882.96,42983,0.1756,3,0.1097,506.23,0
300,8165.88,30424,0.2884,8,0.1107,2354.74,1
490,1866.6,42559,0.3779,6,0.301,705.34,0
815,8052.9,12075,0.5053,3,0.0839,4068.96,0
741,5924.77,23699,0.3966,1,0.0933,2349.84,1
442,6773.67,48972,0.4577,4,0.0639,3100.41,1
490,3764.04,10950,0.1669,7,0.012,628.32,0
832,6054.31,6413,0.3624,1,0.0388,2194.22,0
526,5256.49,40305,0.2097,8,0.0536,1102.25,0
612,7361.01,4569,0.5119,4,0.0162,3767.96,0
601,3867.92,2242,0.26,5,0.0939,1005.54,0
759,4060.9,38097,0.1159,6,0.031,470.62,0
700,5626.54,31085,0.5066,8,0.1083,2850.28,1
692,1957.5,11487,0.4326,6,0.0236,846.87,0
506,3792.54,19309,0.2654,3,0.0116,1006.4,0
509,15795.19,31771,0.369,4,0.0057,5828.08,0
414,1653.1,27638,0.313,2,0.1112,517.5,1
550,3019.22,37163,0.3811,0,0.0249,1150.52,0
518,3008.15,22615,0.3971,2,0.0137,1194.68,0
706,5514.64,9039,0.3817,0,0.0784,2105.21,0
742,1947.3,9198,0.2216,4,0.0065,431.46,0
653,5461.3,35354,0.2187,6,0.0203,1194.4,0
849,1899.46,4824,0.3275,8,0.0908,621.99,0
441,1899.08,24999,0.1765,3,0.0878,335.1,1
800,6710.51,4436,0.1007,9,0.156,675.67,0
846,3067.05,29014,0.3769,9,0.0221,1155.99,0
841,16663.29,41857,0.2851,0,0.1181,4750.83,0
806,1652.27,17057,0.533,6,0.242,880.73,0
580,3855.92,2310,0.1904,2,0.2595,734.27,0
723,1980.25,10819,0.5351,0,0.0076,1059.6,0
569,3231.63,49233,0.218,3,0.2115,704.61,1
453,26830.08,14457,0.551,8,0.0392,14783.58,0
382,10287.23,1477,0.1417,5,0.0979,1457.6,0
725,1698.12,9906,0.4879,5,0.0047,828.49,0
574,4813.63,10868,0.2372,6,0.0536,1141.62,0
583,5674.48,19546,0.1521,0,0.0527,863.05,0
472,2440.53,34276,0.1863,4,0.0602,454.78,1
626,2127.11,8319,0.2061,3,0.0443,438.37,0
362,10889.54,34149,0.1267,3,0.0928,1380.14,0
372,15371.46,49055,0.2071,6,0.0099,3183.89,0
674,20760.04,2845,0.0898,1,0.298,1863.94,0
807,7738.06,24684,0.2678,4,0.2316,2072.2,0
697,5856.65,30858,0.4072,6,0.0494,2384.87,0
419,3196.94,46330,0.1261,2,0.0234,403.12,0
736,2252.06,43678,0.0993,1,0.0923,223.62,1
764,1829.1,27667,0.6273,0,0.0589,1147.42,0
585,6227.51,26293,0.5655,4,0.0017,3521.49,0
564,7643.33,25893,0.1413,4,0.1376,1080.23,0
619,8505.24,5629,0.6538,3,0.0132,5561.03,0
675,11302.72,6704,0.5712,7,0.1663,6455.63,0
388,9978.71,2776,0.5905,1,0.1107,5892.3,0
502,34538.94,49281,0.6372,3,0.0666,22007.71,0
633,2619.19,48996,0.3099,4,0.0077,811.69,0
521,7263.98,32236,0.5885,8,0.0197,4275.05,0
340,5032.0,2244,0.1645,2,0.0094,827.68,0
367,2711.16,2333,0.4691,0,0.076,1271.81,1
813,17548.55,4669,0.3163,3,0.155,5550.41,0
426,10627.14,18584,0.2308,9,0.0203,2452.72,0
554,2050.23,49347,0.3963,5,0.2175,812.53,1
315,1606.03,28277,0.8358,6,0.2044,1342.33,1
776,6163.25,2933,0.4795,3,0.1915,2955.24,0
361,5206.68,34514,0.1485,3,0.1146,773.14,1
731,12483.98,42800,0.1582,5,0.03,1974.93,0
567,2566.32,25357,0.1153,0,0.0506,295.94,0
334,1852.65,28071,0.5841,4,0.0777,1082.2,1
793,2700.18,7827,0.4405,2,0.2009,1189.47,0
768,1576.44,31844,0.2155,7,0.1486,339.66,0
624,1646.21,49965,0.3475,4,0.1509,572.1,0
603,11353.73,26664,0.1275,6,0.051,1447.39,0
575,3235.56,1792,0.3428,7,0.0525,1109.18,0
500,3616.02,40695,0.1149,7,0.1097,415.62,0
744,1574.17,18651,0.3641,1,0.136,573.15,0
623,2761.7,43510,0.8618,1,0.2183,2379.97,0
334,8033.41,40137,0.1873,9,0.1193,1504.66,1
781,5323.15,48568,0.1104,4,0.0375,587.42,0
779,7106.13,20074,0.433,2,0.0287,3077.26,0
364,3871.14,8874,0.571,9,0.1662,2210.33,1
307,2982.69,17676,0.6035,0,0.0446,1800.04,1
600,4137.38,40632,0.0608,7,0.0943,251.35,0
642,3060.76,37790,0.5893,5,0.0117,1803.67,1
730,8804.69,19032,0.0922,2,0.11,811.78,0
723,2913.43,31885,0.676,7,0.1191,1969.49,0
631,5812.46,12008,0.4557,0,0.1909,2648.78,0
737,2089.28,45870,0.12,2,0.0873,250.61,0
473,6144.5,49110,0.213,8,0.0645,1309.04,0
826,11281.19,44878,0.3312,5,0.0182,3736.59,0
325,5251.93,6171,0.3645,0,0.2647,1914.08,1
705,4782.61,10589,0.1693,8,0.0483,809.83,0
531,14488.92,19077,0.1867,6,0.0174,2705.41,0
832,5448.96,7710,0.4617,0,0.0223,2516.04,0
849,2701.99,21236,0.2022,0,0.0367,546.46,0
804,2883.45,39227,0.0677,4,0.0661,195.09,0
478,6387.28,15937,0.3648,3,0.1079,2329.8,0
431,6818.7,10754,0.4159,7,0.1204,2835.64,0
754,2946.73,26688,0.1473,1,0.0755,434.0,0
647,3194.58,8048,0.1904,5,0.036,608.31,0
839,20367.32,23568,0.2884,7,0.0358,5874.43,0
705,1930.13,33047,0.6351,0,0.2046,1225.81,0
375,3574.39,10483,0.5763,2,0.0467,2060.02,0
791,1757.93,18545,0.0831,0,0.074,146.02,0
493,8383.23,18413,0.676,6,0.2136,5667.01,0
461,1887.57,29913,0.5437,0,0.0412,1026.3,1
646,5983.52,46217,0.2423,8,0.1359,1450.07,0
660,1732.57,49122,0.2034,7,0.0306,352.34,0
386,5969.41,34746,0.3311,2,0.1716,1976.66,1
561,8906.98,9709,0.4526,3,0.038,4031.47,0
513,3535.45,26358,0.1004,8,0.2723,354.95,1
561,4453.64,49528,0.3268,9,0.0677,1455.62,0
582,3553.59,12023,0.9787,5,0.1971,3477.83,1
766,2929.49,30851,0.2592,4,0.0404,759.39,0
679,8003.56,29756,0.3696,4,0.1186,2958.5,0
661,2769.83,12145,0.1266,0,0.2506,350.68,0
748,6634.13,22192,0.2942,0,0.0599,1951.59,0
740,2423.68,48259,0.3758,2,0.1489,910.91,1
392,2649.95,19839,0.6427,1,0.3171,1703.07,1
723,3140.67,28410,0.2325,9,0.0321,730.18,0
441,5058.17,41160,0.1584,0,0.0987,801.28,1
590,3923.64,12447,0.5284,4,0.2293,2073.41,1
731,6968.24,22033,0.5492,2,0.153,3826.87,1
348,2460.99,42355,0.4273,6,0.0289,1051.68,1
601,1542.92,11129,0.3323,7,0.0352,512.66,0
489,7494.4,31358,0.4568,9,0.1556,3423.08,0
435,8396.01,14907,0.5252,5,0.0109,4409.79,0
703,1745.29,22637,0.3849,4,0.025,671.68,0
640,5275.75,39196,0.4497,9,0.236,2372.56,0
617,3400.59,23369,0.48,4,0.0168,1632.42,0
662,7817.49,30481,0.5915,0,0.1488,4623.66,1
681,9799.08,32681,0.6253,5,0.3085,6127.3,0
532,9115.34,3589,0.1623,5,0.1699,1479.25,0
643,7506.0,24560,0.1346,2,0.0461,1009.98,0
848,2753.65,4034,0.3128,3,0.0923,861.26,0
828,8182.91,1169,0.6979,3,0.0024,5710.85,0
482,4549.8,27913,0.2527,5,0.0407,1149.61,0
340,1716.8,4239,0.4979,7,0.0878,854.77,1
696,3942.13,4415,0.1226,8,0.0584,483.28,0
793,12900.15,20952,0.5191,8,0.3413,6695.97,1
632,10252.01,12408,0.5494,4,0.2086,5632.38,0
426,1931.52,4484,0.4688,7,0.0171,905.42,0
300,6952.29,19225,0.6769,7,0.0064,4705.95,1
467,8055.32,15923,0.3077,9,0.0049,2478.43,1
318,2766.46,21936,0.299,3,0.0396,827.21,1
631,4051.67,40612,0.113,3,0.2315,457.99,0
755,6465.15,20410,0.1483,2,0.1835,958.53,0
408,3812.43,30997,0.1625,4,0.199,619.5,1
567,1978.73,37733,0.4965,7,0.0753,982.39,0
744,6395.1,40952,0.1802,7,0.3912,1152.6,0
539,11205.28,22863,0.495,8,0.1088,5546.71,0
600,5727.79,6380,0.4153,0,0.3119,2378.76,1
402,7445.36,21710,0.4981,3,0.0927,3708.22,1
549,3274.93,16285,0.1356,5,0.0314,444.19,0
752,2309.44,28260,0.1101,4,0.0506,254.3,0
819,5617.54,33879,0.1926,3,0.1183,1082.15,0
452,3088.63,17143,0.6791,2,0.203,2097.6,0
473,9366.55,8413,0.3486,1,0.1308,3265.55,0
642,2023.3,32578,0.4565,8,0.0955,923.62,0
730,3772.86,15726,0.267,9,0.2822,1007.51,0
623,3521.55,28015,0.8515,2,0.2371,2998.55,1
719,12625.96,6983,0.2941,3,0.084,3713.6,0
784,2164.85,20178,0.3621,0,0.0496,783.85,0
711,1539.58,27990,0.1793,0,0.1931,276.0,0
383,2587.68,11321,0.1849,9,0.305,478.38,1
412,8365.35,44829,0.4734,8,0.086,3960.19,0
631,2439.46,37366,0.2993,3,0.1324,730.13,0
677,2602.37,35294,0.1147,9,0.0624,298.46,0
340,2056.58,41677,0.5037,3,0.3571,1035.96,1
404,6527.19,35737,0.2119,5,0.1187,1383.23,1
501,1786.73,42911,0.4704,1,0.1492,840.39,1
749,3109.13,18886,0.0603,5,0.2372,187.59,0
565,2827.92,45296,0.9277,6,0.0473,2623.54,0
509,4740.16,23791,0.527,0,0.12,2497.91,0
417,6743.5,9301,0.1346,7,0.0643,907.91,1
676,4544.65,36122,0.5321,5,0.0857,2418.13,0
839,12196.1,39087,0.2752,8,0.1487,3356.38,0
383,13600.04,33993,0.6798,3,0.0147,9245.96,0
753,3294.32,48288,0.3367,1,0.1489,1109.27,0
813,7514.56,36779,0.1373,8,0.0721,1031.45,0
686,6869.9,37894,0.1842,7,0.2485,1265.2,0
649,10438.38,34381,0.2212,1,0.0012,2309.27,0
595,3876.42,15082,0.4036,7,0.0322,1564.69,0
557,4524.12,6458,0.6921,7,0.0139,3131.24,0
380,3649.87,42770,0.3299,4,0.0981,1204.08,1
567,9098.54,23300,0.2633,6,0.0877,2395.98,0
718,2543.91,3699,0.7261,6,0.1088,1847.1,0
534,2596.22,30485,0.3067,3,0.1244,796.31,0
610,3364.72,41285,0.3219,5,0.188,1083.24,0
656,2547.24,2019,0.0587,9,0.247,149.57,0
512,4793.09,33471,0.4376,5,0.1586,2097.34,0
348,2077.75,49671,0.5599,5,0.1127,1163.36,1
426,3043.75,21270,0.3071,8,0.0314,934.7,0
522,11287.89,23615,0.3854,1,0.2186,4349.94,1
578,3605.28,14698,0.5327,9,0.019,1920.42,0
707,7017.02,49918,0.2424,7,0.016,1701.06,0
804,1981.73,39346,0.4358,7,0.1711,863.7,0
593,2637.76,7729,0.2473,0,0.0312,652.2,0
576,8087.43,40729,0.2601,1,0.0396,2103.76,0
737,7258.66,12171,0.7129,3,0.2544,5174.66,0
406,3452.06,14947,0.4175,4,0.0954,1441.25,1
719,13851.12,35725,0.2504,4,0.0005,3468.88,0
728,11160.46,20450,0.3196,5,0.0774,3566.34,0
674,14612.46,14300,0.482,6,0.0207,7043.63,0
372,3733.87,20064,0.3949,0,0.0835,1474.53,1
329,2379.96,5441,0.4312,6,0.1071,1026.3,1
487,5441.05,46779,0.5698,5,0.1195,3100.04,0
663,6117.85,20332,0.308,4,0.279,1884.29,0
750,2036.15,21115,0.2769,5,0.032,563.75,0
494,7676.16,34869,0.5328,7,0.0885,4089.93,1
455,1572.9,22868,0.1555,5,0.0177,244.54,1
471,4136.75,42997,0.2289,4,0.0144,946.85,0
340,3107.98,21615,0.32,5,0.0929,994.68,1
362,6892.96,14615,0.6672,8,0.3297,4599.1,1
322,3000.29,15732,0.2058,0,0.1168,617.44,0
659,8513.4,26367,0.5544,2,0.2583,4719.92,1
374,5115.01,46134,0.5126,2,0.0504,2622.18,1
417,7817.45,43738,0.2069,8,0.0296,1617.45,0
679,19665.27,46760,0.3677,2,0.0925,7230.61,0
589,6047.23,1981,0.4716,5,0.3422,2852.15,0
739,18285.59,22554,0.4578,8,0.1169,8370.4,0
306,1617.04,26319,0.4017,9,0.0572,649.64,1
495,3150.8,17130,0.376,4,0.0904,1184.81,0
720,1956.5,19815,0.1295,9,0.1667,253.34,0
492,2716.9,9566,0.2162,8,0.0061,587.47,0
447,8802.62,27329,0.6289,8,0.0042,5535.74,0
501,1631.43,7349,0.4086,5,0.1435,666.59,1
743,4437.4,11728,0.3459,7,0.3029,1534.81,0
718,4849.26,41316,0.2867,8,0.2268,1390.49,0
726,4794.4,19375,0.4972,8,0.0811,2383.62,0
778,4079.69,22814,0.4725,7,0.3117,1927.55,0
774,7754.09,37214,0.8698,3,0.0297,6744.48,0
425,2073.37,22545,0.4229,7,0.0431,876.87,1
694,2987.6,46588,0.1975,1,0.0227,589.92,0
624,5325.6,19953,0.2066,2,0.0517,1100.16,0
691,6197.03,3872,0.1721,8,0.1932,1066.79,0
739,3571.05,10368,0.4614,9,0.2629,1647.71,0
503,9829.66,35103,0.567,3,0.0237,5573.39,1
785,3647.95,6413,0.0923,1,0.0435,336.81,0
330,3561.85,30269,0.4856,2,0.0843,1729.66,1
687,1647.52,21156,0.2614,6,0.4756,430.74,1
733,4704.19,14423,0.4734,8,0.1974,2226.84,0
675,6433.34,39062,0.2984,6,0.0052,1919.69,0
643,1986.13,43805,0.142,7,0.1094,282.1,0
742,2957.87,2987,0.5805,2,0.0101,1717.1,0
374,7579.43,38597,0.4826,6,0.0827,3658.19,1
454,3322.32,19369,0.5694,0,0.0158,1891.88,0
729,2606.19,28868,0.0957,5,0.0097,249.52,0
662,5961.41,12434,0.4626,2,0.0263,2757.53,0
747,2376.4,15548,0.3399,1,0.0015,807.63,0
533,10540.13,17636,0.3496,3,0.0791,3684.52,0
561,1946.4,33383,0.3872,8,0.0437,753.65,0
424,6404.19,43196,0.1802,5,0.1392,1153.83,0
544,4268.98,18007,0.4377,8,0.0502,1868.63,0
841,9658.72,36924,0.3266,7,0.3699,3154.29,0
784,2039.59,31211,0.3196,4,0.1425,651.86,0
421,6031.51,12328,0.1694,7,0.4045,1021.59,1
424,4895.04,4389,0.0663,1,0.1384,324.78,0
848,4116.4,10458,0.1542,7,0.0554,634.81,0
469,4204.43,3945,0.3888,0,0.161,1634.78,1
423,6620.21,10352,0.0337,2,0.0003,223.37,0
334,12605.85,11486,0.4142,6,0.0281,5221.64,1
386,1882.75,42400,0.5237,3,0.2041,985.95,1
500,1578.78,3092,0.3239,6,0.0591,511.43,0
668,8053.51,37527,0.0756,0,0.3028,608.67,0
376,1957.92,6112,0.2807,6,0.0078,549.57,0
358,18779.0,17937,0.6279,2,0.2081,11790.91,1
730,5363.48,38672,0.4036,1,0.0847,2164.58,0
799,5709.2,47026,0.1688,8,0.0932,963.95,0
408,2387.04,2112,0.1002,1,0.0106,239.16,0
577,2599.39,36545,0.3052,2,0.0119,793.34,0
367,5807.6,32740,0.0894,2,0.2518,519.38,1
368,11119.66,24481,0.2339,3,0.1785,2600.79,1
464,17657.28,49355,0.3468,6,0.1823,6124.01,1
788,2382.74,11025,0.4863,6,0.435,1158.64,1
604,2076.03,35082,0.2284,8,0.0356,474.13,0
664,1732.22,14562,0.4272,9,0.1305,740.01,0
678,9608.82,12304,0.3617,7,0.0693,3475.4,0
642,2896.61,8015,0.4455,5,0.1307,1290.47,0
653,1507.25,45885,0.1594,5,0.0309,240.22,0
715,2513.47,6710,0.6489,4,0.0055,1630.97,0
408,3164.74,13588,0.3739,1,0.2903,1183.23,0
796,20335.98,21967,0.2063,5,0.2146,4196.08,0
640,4465.5,22904,0.4214,5,0.0219,1881.96,0
682,2416.21,25256,0.4338,4,0.1092,1048.06,0
832,3130.78,26052,0.5478,5,0.0286,1715.01,0
599,3103.75,16436,0.4041,4,0.0126,1254.12,0
438,1579.69,22815,0.5405,3,0.0106,853.81,1
658,2080.95,16196,0.5691,2,0.0738,1184.36,0
798,6252.35,19089,0.5506,0,0.0336,3442.28,0
684,2012.47,18604,0.4032,3,0.0748,811.36,0
579,2549.28,3506,0.5534,8,0.0467,1410.69,0
782,3227.67,33584,0.3318,6,0.0374,1070.99,0
410,7170.89,21709,0.5492,6,0.1374,3938.04,0
