session_id,student_id,window_index,eye_away_duration_sec,face_missing_duration_sec,tab_switch_count,window_focus_loss_count,multiple_faces_detected,audio_voice_detected,head_pose_deviation_deg,label_cheating,archetype,split
S00077,77,6,0.0,6.7,0,0,0,1,17.7,0,honest_environment_noise,train
S00015,15,3,1.2,0.0,0,0,0,0,7.0,0,honest_normal,train
S00368,368,6,1.4,0.9,1,0,0,0,7.5,0,honest_normal,train
S00004,4,2,1.1,0.0,0,0,0,0,4.0,0,honest_normal,train
S00211,211,1,0.0,0.9,1,1,0,0,4.1,0,honest_normal,test
S00027,27,1,2.4,0.2,1,0,0,0,10.0,0,honest_normal,train
S00121,121,1,2.8,0.1,0,0,0,0,5.9,0,honest_normal,train
S00221,221,3,1.9,0.9,0,0,0,0,8.1,0,honest_normal,train
S00160,160,3,2.4,0.0,0,0,0,0,5.1,0,honest_normal,train
S00360,360,5,2.2,0.0,1,0,0,0,6.9,0,honest_normal,train
S00310,310,2,1.6,0.4,0,0,0,0,8.1,0,honest_normal,train
S00027,27,4,3.8,0.2,0,0,0,0,4.7,0,honest_normal,train
S00010,10,6,5.0,0.0,1,1,0,0,7.5,0,honest_distracted,train
S00197,197,4,2.5,0.0,0,0,0,0,8.7,0,honest_normal,train
S00387,387,5,2.4,0.8,0,0,0,0,9.8,0,honest_normal,val
S00225,225,4,10.5,4.7,8,6,0,1,25.9,1,cheating_lookup,train
S00056,56,3,0.3,1.7,0,0,0,0,8.0,0,honest_normal,train
S00249,249,1,0.3,0.0,0,0,0,0,5.2,0,honest_normal,train
S00099,99,1,1.4,0.0,0,0,0,0,3.6,0,honest_normal,train
S00115,115,3,3.8,1.1,4,0,0,1,53.3,1,cheating_collaboration,train
S00187,187,4,2.7,0.5,1,0,0,0,2.7,0,honest_normal,test
S00298,298,9,3.3,0.4,1,0,0,0,3.0,0,honest_normal,train
S00089,89,1,1.6,1.0,0,0,0,0,6.0,0,honest_normal,train
S00188,188,1,5.2,12.2,1,0,0,1,19.4,0,honest_environment_noise,train
S00245,245,4,9.4,5.9,0,1,1,1,40.4,1,cheating_collaboration,val
S00129,129,3,19.9,1.4,9,4,0,0,5.0,1,cheating_lookup,train
S00207,207,2,0.8,0.0,0,0,0,0,8.5,0,honest_normal,train
S00128,128,4,2.1,1.0,0,0,0,0,9.0,0,honest_normal,train
S00181,181,1,31.6,5.5,7,1,0,0,21.1,1,cheating_lookup,train
S00077,77,8,5.4,4.1,0,0,0,1,1.2,0,honest_environment_noise,train
S00174,174,3,3.1,0.5,0,0,0,0,5.3,0,honest_normal,val
S00277,277,5,0.0,0.1,1,0,0,0,7.9,0,honest_normal,train
S00194,194,2,7.5,3.4,2,1,0,0,9.6,0,honest_distracted,train
S00224,224,2,23.4,5.3,7,6,0,0,23.5,1,cheating_lookup,train
S00160,160,1,1.7,0.6,0,1,0,0,4.8,0,honest_normal,train
S00261,261,5,5.1,0.7,1,1,0,0,7.4,0,honest_normal,train
S00120,120,1,0.0,0.0,0,0,0,0,2.8,0,honest_normal,val
S00159,159,4,2.0,0.2,0,0,0,0,14.4,0,honest_normal,train
S00246,246,2,14.0,4.6,4,7,0,0,30.2,1,cheating_lookup,test
S00207,207,5,0.8,1.4,0,1,0,0,2.4,0,honest_normal,train
S00091,91,4,1.4,0.6,0,0,0,0,3.5,0,honest_normal,val
S00152,152,3,1.0,1.8,1,0,0,0,9.4,0,honest_normal,val
S00347,347,6,1.6,1.1,0,0,0,0,6.8,0,honest_normal,train
S00071,71,9,2.6,1.7,0,0,0,0,2.9,0,honest_normal,train
S00370,370,4,3.6,1.5,2,1,0,0,13.9,0,honest_distracted,val
S00112,112,4,2.5,0.5,0,0,0,0,4.7,0,honest_normal,train
S00047,47,7,1.1,1.6,0,0,0,0,14.9,0,honest_normal,train
S00193,193,9,0.5,0.0,0,0,0,0,0.1,0,honest_normal,train
S00237,237,5,0.0,0.1,0,0,0,0,11.3,0,honest_normal,test
S00008,8,8,8.2,0.5,5,1,0,0,11.5,0,honest_distracted,val
S00021,21,1,1.8,0.0,0,0,0,0,0.8,0,honest_normal,train
S00258,258,1,6.4,0.2,2,0,0,0,15.6,0,honest_distracted,val
S00044,44,2,12.9,0.0,3,0,1,1,28.0,1,cheating_collaboration,test
S00279,279,1,1.3,0.3,0,0,0,0,10.4,0,honest_normal,test
S00290,290,4,22.0,2.0,9,6,0,0,15.5,1,cheating_lookup,train
S00114,114,5,5.8,4.5,1,0,0,0,10.5,0,honest_environment_noise,train
S00396,396,6,3.5,6.3,0,1,0,0,9.4,0,honest_environment_noise,train
S00268,268,2,0.5,0.4,0,0,0,0,6.3,0,honest_normal,train
S00325,325,7,0.0,0.3,0,0,0,0,9.7,0,honest_normal,train
S00314,314,5,2.4,1.1,0,0,0,0,1.4,0,honest_normal,train
S00344,344,1,0.0,1.2,0,0,0,0,4.5,0,honest_normal,val
S00275,275,3,8.6,1.4,2,0,0,0,24.5,0,honest_distracted,train
S00173,173,1,3.3,0.1,0,0,0,0,9.1,0,honest_normal,train
S00306,306,2,6.1,0.0,2,4,0,0,9.7,0,honest_distracted,test
S00357,357,5,3.1,0.2,0,0,0,0,5.8,0,honest_normal,train
S00206,206,2,2.4,0.1,0,0,0,0,6.6,0,honest_normal,train
S00030,30,4,14.5,5.6,2,0,1,1,38.7,1,cheating_collaboration,val
S00230,230,1,2.3,0.3,0,0,0,0,7.2,0,honest_normal,train
S00145,145,7,7.4,1.7,3,1,0,0,11.9,0,honest_distracted,train
S00253,253,3,23.2,5.3,4,2,0,0,17.3,1,cheating_lookup,train
S00278,278,3,2.0,4.4,1,2,0,1,32.9,1,cheating_collaboration,test
S00078,78,5,2.4,7.7,0,0,0,1,18.4,0,honest_environment_noise,train
S00244,244,5,14.4,0.0,4,6,1,0,52.1,1,cheating_collaboration,test
S00074,74,2,3.0,6.3,2,1,0,0,4.7,0,honest_environment_noise,train
S00006,6,3,3.5,0.3,1,2,0,0,5.3,0,honest_normal,train
S00189,189,3,2.0,0.9,0,1,0,0,5.4,0,honest_normal,test
S00028,28,8,1.6,0.2,1,1,0,0,14.9,0,honest_normal,test
S00335,335,3,1.5,0.7,0,1,0,0,1.0,0,honest_normal,train
S00390,390,9,2.0,0.0,1,0,0,0,0.4,0,honest_normal,train
S00353,353,7,10.9,2.6,1,3,0,0,5.1,0,honest_distracted,val
S00067,67,2,23.9,0.9,7,2,1,1,15.7,1,cheating_lookup,train
S00310,310,1,1.4,1.0,0,0,0,0,6.2,0,honest_normal,train
S00368,368,1,2.7,0.0,0,0,0,0,0.0,0,honest_normal,train
S00290,290,2,18.8,3.9,7,5,0,0,14.8,1,cheating_lookup,train
S00232,232,2,3.5,0.7,0,0,0,0,4.0,0,honest_normal,train
S00218,218,6,7.9,1.2,2,4,1,1,28.2,1,cheating_collaboration,train
S00048,48,2,9.7,2.5,0,1,0,0,16.2,0,honest_distracted,train
S00147,147,6,0.0,0.7,1,0,0,0,8.0,0,honest_normal,train
S00190,190,4,0.7,0.5,2,0,0,0,5.3,0,honest_normal,train
S00330,330,2,3.6,0.5,0,0,0,0,3.5,0,honest_normal,train
S00227,227,4,7.0,0.3,2,1,0,0,21.2,0,honest_distracted,train
S00013,13,1,4.6,1.0,2,2,0,0,18.7,0,honest_distracted,train
S00408,408,4,2.3,0.7,0,0,0,0,6.6,0,honest_normal,train
S00026,26,6,4.1,0.6,0,1,0,0,6.4,0,honest_normal,train
S00271,271,8,0.0,0.0,1,0,0,0,8.9,0,honest_normal,train
S00121,121,5,3.0,0.2,0,0,0,0,6.7,0,honest_normal,train
S00156,156,5,0.3,0.7,1,0,0,0,14.9,0,honest_normal,train
S00401,401,1,2.9,0.0,0,0,0,0,6.9,0,honest_normal,train
S00180,180,2,1.3,0.4,0,0,0,0,4.1,0,honest_normal,test
S00023,23,4,4.0,1.8,2,0,0,0,20.3,0,honest_distracted,train
S00061,61,1,0.0,1.0,0,0,0,0,7.9,0,honest_normal,val
S00213,213,5,0.7,0.9,0,0,0,0,5.2,0,honest_normal,test
S00353,353,1,9.2,0.0,1,2,0,1,44.8,1,cheating_collaboration,val
S00354,354,4,1.9,1.2,0,0,0,0,2.1,0,honest_normal,train
S00019,19,4,1.8,0.1,0,0,0,0,4.2,0,honest_normal,test
S00104,104,2,11.6,1.6,1,2,1,1,58.4,1,cheating_collaboration,test
S00319,319,6,0.0,0.4,1,0,0,0,9.7,0,honest_normal,train
S00176,176,3,0.0,0.6,1,0,0,0,5.5,0,honest_normal,test
S00209,209,6,1.9,1.2,1,0,0,0,10.7,0,honest_normal,train
S00327,327,3,10.7,2.3,2,2,0,0,16.9,0,honest_distracted,train
S00361,361,1,19.3,5.3,13,5,0,0,8.2,1,cheating_lookup,train
S00410,410,7,2.3,0.2,0,0,0,0,8.2,0,honest_normal,train
S00338,338,3,5.2,0.2,4,0,0,0,10.9,0,honest_distracted,train
S00245,245,3,14.2,3.0,3,2,1,1,41.3,1,cheating_collaboration,val
S00267,267,8,1.5,0.7,0,1,0,0,5.5,0,honest_normal,train
S00323,323,6,0.2,0.0,1,1,0,0,4.5,0,honest_normal,train
S00398,398,6,4.1,0.6,0,0,0,0,11.9,0,honest_normal,test
S00091,91,7,1.7,0.0,1,0,0,0,4.1,0,honest_normal,val
S00211,211,2,18.5,2.5,1,1,1,1,31.7,1,cheating_collaboration,test
S00231,231,3,14.1,3.0,7,3,0,1,35.4,1,cheating_collaboration,train
S00011,11,9,14.2,0.1,3,3,0,0,19.9,0,honest_distracted,train
S00098,98,4,22.5,3.1,5,5,0,0,29.6,1,cheating_lookup,train
S00253,253,8,19.1,4.6,5,0,0,0,31.0,1,cheating_lookup,train
S00360,360,6,1.3,0.0,1,1,0,0,2.4,0,honest_normal,train
S00136,136,4,2.6,0.6,0,0,0,0,13.6,0,honest_normal,train
S00209,209,2,1.3,0.3,1,1,0,0,4.1,0,honest_normal,train
S00184,184,6,5.6,1.1,2,1,1,1,24.7,1,cheating_collaboration,val
S00089,89,4,1.0,0.0,1,1,0,0,6.6,0,honest_normal,train
S00406,406,1,7.5,2.7,1,0,0,0,9.6,0,honest_distracted,train
S00350,350,3,6.7,1.6,1,0,0,0,16.0,0,honest_distracted,train
S00220,220,4,1.9,1.0,2,0,0,0,9.6,0,honest_normal,train
S00101,101,1,2.0,0.9,0,0,0,0,6.2,0,honest_normal,train
S00137,137,1,17.5,1.0,7,9,0,0,18.6,1,cheating_lookup,train
S00038,38,5,3.4,2.8,2,2,0,0,12.4,0,honest_distracted,test
S00045,45,5,13.0,1.6,10,5,1,1,27.5,1,cheating_lookup,train
S00418,418,7,8.6,4.6,1,3,1,1,16.5,1,cheating_collaboration,test
S00414,414,8,6.2,7.9,1,0,0,1,17.6,0,honest_environment_noise,train
S00381,381,8,2.7,0.0,1,0,0,0,5.3,0,honest_normal,train
S00069,69,3,7.3,0.0,0,4,1,1,18.2,1,cheating_collaboration,train
S00342,342,6,0.0,1.0,0,0,0,0,3.6,0,honest_normal,train
S00395,395,5,25.4,1.3,12,3,0,1,23.8,1,cheating_lookup,test
S00252,252,8,2.5,0.6,0,0,0,0,0.0,0,honest_normal,train
S00334,334,1,2.8,0.0,0,0,0,0,4.0,0,honest_normal,val
S00131,131,2,2.3,0.7,1,0,0,0,0.8,0,honest_normal,train
S00400,400,8,2.1,0.9,0,0,0,0,13.2,0,honest_normal,train
S00108,108,5,4.0,5.6,0,1,0,1,15.8,0,honest_environment_noise,train
S00324,324,1,16.7,2.9,5,4,0,0,23.3,1,cheating_lookup,train
S00296,296,3,8.7,0.0,4,1,0,1,23.9,0,honest_distracted,test
S00069,69,5,0.0,11.1,0,0,0,1,21.6,0,honest_environment_noise,train
S00261,261,9,1.6,0.0,0,1,0,0,4.4,0,honest_normal,train
S00090,90,3,8.4,2.8,3,1,0,0,12.9,0,honest_distracted,train
S00339,339,2,2.7,1.9,1,0,0,0,7.1,0,honest_environment_noise,train
S00088,88,1,2.6,0.5,0,1,0,0,7.8,0,honest_normal,train
S00146,146,7,16.7,1.6,8,4,0,0,43.8,1,cheating_lookup,test
S00141,141,2,3.8,6.3,0,0,0,1,11.5,0,honest_environment_noise,val
S00021,21,3,2.1,0.2,1,0,0,0,5.8,0,honest_normal,train
S00406,406,4,4.1,1.0,2,0,0,0,10.1,0,honest_distracted,train
S00215,215,1,17.7,0.3,3,2,1,0,27.9,1,cheating_collaboration,test
S00314,314,4,1.9,0.0,0,1,0,0,9.0,0,honest_normal,train
S00037,37,7,2.7,0.2,0,0,0,0,3.1,0,honest_normal,val
S00025,25,5,0.4,0.9,0,0,0,0,2.7,0,honest_normal,train
S00240,240,6,1.0,0.1,1,0,0,0,7.6,0,honest_normal,train
S00118,118,3,1.7,0.7,0,0,1,0,4.0,0,honest_normal,train
S00345,345,1,0.7,0.7,0,0,0,0,0.0,0,honest_normal,test
S00371,371,4,2.2,8.3,0,0,0,0,5.4,0,honest_environment_noise,train
S00120,120,2,0.0,0.8,1,0,0,0,1.2,0,honest_normal,val
S00226,226,6,10.9,1.8,2,2,0,0,8.2,0,honest_distracted,train
S00146,146,8,26.8,1.8,5,6,0,0,28.2,1,cheating_lookup,test
S00418,418,2,17.8,3.5,4,2,0,1,44.7,1,cheating_collaboration,test
S00304,304,7,2.5,0.8,0,0,0,0,0.0,0,honest_normal,train
S00066,66,6,8.5,1.8,1,3,0,0,6.0,0,honest_distracted,train
S00160,160,6,0.0,1.4,0,0,0,0,5.6,0,honest_normal,train
S00148,148,3,1.1,0.8,0,0,0,0,6.0,0,honest_normal,train
S00233,233,5,7.6,1.4,3,1,0,0,13.3,0,honest_distracted,train
S00267,267,4,0.5,0.0,0,0,0,0,0.0,0,honest_normal,train
S00346,346,4,27.3,6.5,4,5,0,0,10.8,1,cheating_lookup,train
S00276,276,3,7.2,1.1,0,0,0,0,8.1,0,honest_distracted,train
S00214,214,6,7.5,0.0,5,0,0,1,13.8,0,honest_distracted,train
S00126,126,4,8.7,0.0,1,1,0,0,10.7,0,honest_distracted,train
S00110,110,3,2.1,0.7,0,0,0,1,6.1,0,honest_normal,test
S00335,335,2,0.5,0.7,0,0,0,0,4.9,0,honest_normal,train
S00176,176,4,1.0,0.5,0,1,0,1,2.7,0,honest_normal,test
S00272,272,5,6.5,1.7,2,4,0,1,33.7,1,cheating_collaboration,train
S00111,111,2,0.5,1.3,0,0,0,0,6.3,0,honest_normal,train
S00208,208,6,3.8,0.2,1,0,0,0,4.2,0,honest_normal,train
S00054,54,1,1.5,0.5,0,0,0,0,11.4,0,honest_normal,train
S00390,390,4,0.8,1.1,0,0,0,0,5.9,0,honest_normal,train
S00143,143,2,0.1,0.4,0,0,0,0,10.2,0,honest_normal,train
S00221,221,1,5.5,4.1,2,3,0,0,21.2,0,honest_distracted,train
S00100,100,4,13.6,0.9,4,3,1,0,47.2,1,cheating_collaboration,train
S00066,66,5,7.4,2.2,2,0,0,0,1.9,0,honest_distracted,train
S00236,236,7,0.0,2.5,0,0,0,0,5.6,0,honest_normal,train
S00183,183,1,3.8,0.7,0,0,0,0,3.8,0,honest_normal,val
S00418,418,6,3.6,1.8,0,1,0,0,19.8,1,cheating_collaboration,test
S00328,328,8,2.7,1.0,0,0,0,0,4.4,0,honest_normal,train
S00223,223,6,1.8,1.0,1,0,0,0,11.9,0,honest_normal,train
S00048,48,5,11.9,0.7,2,1,0,0,12.1,0,honest_distracted,train
S00059,59,1,3.4,0.0,3,1,0,0,16.9,0,honest_distracted,test
S00078,78,7,0.6,7.7,0,0,0,0,14.9,0,honest_environment_noise,train
S00328,328,7,2.1,0.0,0,1,0,0,0.8,0,honest_normal,train
S00056,56,7,1.5,1.4,0,0,0,0,5.5,0,honest_normal,train
S00392,392,5,16.8,1.0,7,4,0,0,16.7,1,cheating_lookup,train
S00365,365,5,0.3,1.2,1,0,0,0,5.7,0,honest_normal,train
S00278,278,1,11.5,2.3,3,3,1,0,38.8,1,cheating_collaboration,test
S00315,315,4,0.0,0.0,1,0,0,0,0.0,0,honest_normal,train
S00164,164,7,15.2,4.6,9,5,0,0,38.1,1,cheating_lookup,train
S00303,303,4,20.1,3.1,6,3,0,0,26.4,1,cheating_lookup,train
S00134,134,4,1.3,0.0,0,0,0,0,11.6,0,honest_normal,val
S00300,300,3,6.8,2.6,4,0,0,0,20.3,0,honest_distracted,train
S00258,258,4,7.5,2.2,2,1,0,0,7.5,0,honest_distracted,val
S00400,400,7,2.0,0.0,0,0,0,0,9.5,0,honest_normal,train
S00342,342,7,2.2,1.2,0,0,0,0,5.5,0,honest_normal,train
S00082,82,5,0.9,1.2,1,0,0,0,5.5,0,honest_normal,train
S00183,183,3,10.2,1.8,1,1,0,0,24.7,0,honest_distracted,val
S00313,313,1,1.0,0.4,0,0,0,0,2.4,0,honest_normal,train
S00127,127,5,0.0,1.8,0,0,0,0,9.3,0,honest_normal,train
S00021,21,7,1.5,0.0,0,0,0,0,5.8,0,honest_normal,train
S00393,393,7,2.5,0.0,0,0,0,0,7.0,0,honest_normal,test
S00324,324,2,12.9,6.1,6,5,0,0,33.0,1,cheating_lookup,train
S00170,170,5,11.3,0.0,1,1,0,0,7.8,0,honest_distracted,train
S00363,363,6,2.3,0.0,1,0,0,0,5.3,0,honest_normal,val
S00311,311,3,9.3,6.3,3,2,1,1,46.5,1,cheating_collaboration,train
S00150,150,4,12.8,5.7,3,2,1,0,42.6,1,cheating_collaboration,val
S00138,138,8,2.1,0.3,0,0,0,0,9.2,0,honest_normal,train
S00275,275,2,8.4,1.8,2,1,0,0,26.2,0,honest_distracted,train
S00051,51,1,2.5,0.0,0,0,0,0,0.8,0,honest_normal,train
S00250,250,3,6.5,1.6,3,0,0,0,16.3,0,honest_distracted,train
S00286,286,1,0.8,0.8,0,0,0,0,0.7,0,honest_normal,train
S00283,283,4,2.2,0.7,0,1,0,0,4.3,0,honest_normal,train
S00096,96,3,3.3,6.5,0,2,0,1,3.5,0,honest_environment_noise,train
S00216,216,6,3.0,2.7,1,4,1,1,47.8,1,cheating_collaboration,train
S00063,63,7,2.5,1.3,1,0,0,0,7.0,0,honest_normal,train
S00378,378,2,3.3,4.9,2,0,0,1,10.4,0,honest_environment_noise,train
S00198,198,4,18.0,6.2,3,5,0,0,32.3,1,cheating_lookup,train
S00028,28,1,2.0,0.8,0,0,0,0,4.6,0,honest_normal,test
S00399,399,5,4.2,0.1,1,0,0,1,4.5,0,honest_normal,train
S00204,204,1,0.1,0.1,0,0,0,0,6.6,0,honest_normal,train
S00237,237,4,1.5,1.0,0,0,0,0,7.0,0,honest_normal,test
S00204,204,5,0.0,1.2,1,0,0,0,2.3,0,honest_normal,train
S00341,341,2,0.0,0.2,0,0,0,0,4.7,0,honest_normal,val
S00060,60,1,2.0,0.8,0,0,0,1,7.4,0,honest_normal,train
S00037,37,8,1.0,0.6,0,0,0,0,0.0,0,honest_normal,val
S00182,182,6,1.8,0.9,0,0,0,0,0.0,0,honest_normal,train
S00378,378,4,1.6,3.4,0,0,0,1,4.3,0,honest_environment_noise,train
S00103,103,9,5.2,7.4,0,0,1,0,2.4,0,honest_environment_noise,train
S00147,147,3,1.3,0.1,0,0,0,0,8.8,0,honest_normal,train
S00021,21,6,2.7,0.0,0,0,0,0,9.0,0,honest_normal,train
S00173,173,4,1.1,0.0,0,0,0,0,0.6,0,honest_normal,train
S00299,299,5,3.4,1.5,0,0,0,0,2.7,0,honest_normal,train
S00332,332,5,2.1,0.2,0,0,0,0,5.2,0,honest_normal,train
S00171,171,5,9.4,0.0,3,3,1,1,58.0,1,cheating_collaboration,train
S00127,127,6,0.5,0.6,0,0,0,0,4.0,0,honest_normal,train
S00391,391,5,2.6,1.4,0,2,0,0,11.5,0,honest_normal,train
S00284,284,9,5.2,8.2,0,0,0,1,1.9,0,honest_environment_noise,test
S00140,140,6,0.9,1.1,0,0,0,0,6.6,0,honest_normal,train
S00196,196,2,5.9,0.0,1,2,0,0,14.4,0,honest_distracted,train
S00187,187,3,1.9,1.4,1,0,0,0,10.4,0,honest_normal,test
S00366,366,2,2.1,0.7,0,0,0,0,7.6,0,honest_normal,test
S00064,64,2,6.9,2.1,2,0,0,0,4.2,0,honest_distracted,val
S00086,86,5,6.3,0.9,3,0,0,0,16.2,0,honest_distracted,test
S00309,309,2,0.3,1.4,0,0,0,0,3.6,0,honest_normal,val
S00382,382,2,2.6,0.0,0,0,0,0,4.4,0,honest_normal,val
S00049,49,8,12.8,1.1,4,3,1,1,40.6,1,cheating_collaboration,val
S00325,325,4,3.7,0.0,0,1,0,0,10.1,0,honest_normal,train
S00172,172,2,0.3,0.9,0,0,0,0,7.9,0,honest_normal,train
S00178,178,5,0.0,0.3,0,0,0,0,16.7,0,honest_normal,train
S00111,111,3,0.3,0.6,0,0,0,0,4.2,0,honest_normal,train
S00027,27,7,0.2,0.0,0,0,0,0,3.3,0,honest_normal,train
S00283,283,1,0.7,0.9,0,0,0,0,3.8,0,honest_normal,train
S00375,375,4,5.0,0.2,0,0,0,0,7.5,0,honest_normal,train
S00343,343,3,2.0,0.7,0,0,0,0,4.2,0,honest_normal,train
S00353,353,5,12.5,3.0,4,1,0,0,30.4,1,cheating_collaboration,val
S00123,123,4,1.8,0.5,0,1,0,0,8.7,0,honest_normal,test
S00030,30,3,2.4,4.1,2,3,0,1,53.6,1,cheating_collaboration,val
S00350,350,4,3.2,1.5,1,3,0,0,19.7,0,honest_distracted,train
S00373,373,4,7.9,0.4,1,2,0,0,9.1,0,honest_distracted,train
S00166,166,5,0.7,0.3,0,0,0,0,7.2,0,honest_normal,val
S00007,7,4,2.7,0.0,0,0,0,0,4.4,0,honest_normal,train
S00072,72,5,1.1,0.9,0,2,0,0,5.2,0,honest_normal,train
S00161,161,4,9.1,2.2,1,0,0,0,13.5,0,honest_distracted,test
S00148,148,1,0.0,0.9,0,0,0,0,3.7,0,honest_normal,train
S00139,139,6,8.6,3.0,2,1,0,0,9.1,0,honest_distracted,train
S00005,5,2,1.1,0.6,0,0,0,0,0.0,0,honest_normal,train
S00316,316,8,0.3,1.7,0,1,0,0,5.2,0,honest_normal,train
S00052,52,1,3.0,0.7,1,0,0,0,16.2,0,honest_normal,train
S00347,347,4,2.5,0.8,1,0,0,0,6.4,0,honest_normal,train
S00030,30,2,0.6,6.9,0,0,0,1,17.3,0,honest_environment_noise,val
S00112,112,5,0.8,0.3,0,0,0,0,0.1,0,honest_normal,train
S00388,388,5,20.3,4.2,10,8,0,0,15.8,1,cheating_lookup,train
S00383,383,4,22.2,6.0,8,7,0,0,24.4,1,cheating_lookup,train
S00223,223,4,2.3,0.0,0,0,0,0,5.9,0,honest_normal,train
S00333,333,4,1.9,0.0,0,1,0,0,7.6,0,honest_normal,train
S00255,255,3,2.0,1.3,0,0,0,0,10.0,0,honest_normal,val
S00152,152,4,1.5,0.5,0,1,0,0,6.5,0,honest_normal,val
S00370,370,3,16.0,3.9,3,1,0,0,17.3,0,honest_distracted,val
S00112,112,7,1.9,0.9,0,0,0,1,6.4,0,honest_normal,train
S00158,158,6,35.8,3.5,7,8,0,0,35.6,1,cheating_lookup,train
S00169,169,3,2.1,0.0,0,0,0,0,12.9,0,honest_normal,val
S00208,208,5,3.9,0.0,0,0,0,0,0.5,0,honest_normal,train
S00345,345,5,3.8,0.0,0,0,0,0,6.6,0,honest_normal,test
S00337,337,2,0.0,0.9,0,0,0,0,8.9,0,honest_normal,test
S00384,384,2,15.8,4.5,6,4,0,0,16.3,1,cheating_lookup,val
S00394,394,6,1.3,0.8,0,0,0,0,7.3,0,honest_normal,train
S00364,364,7,1.8,0.0,0,2,0,1,16.4,0,honest_normal,test
S00028,28,3,3.2,1.1,0,0,0,0,5.9,0,honest_normal,test
S00140,140,1,0.0,0.0,1,0,0,0,5.6,0,honest_normal,train
S00039,39,4,0.7,0.5,0,0,0,0,6.7,0,honest_normal,test
S00003,3,8,4.9,4.7,1,1,0,0,4.9,0,honest_environment_noise,train
S00344,344,7,1.2,0.0,1,0,0,0,4.5,0,honest_normal,val
S00252,252,3,0.2,1.0,0,0,0,0,10.5,0,honest_normal,train
S00355,355,1,2.7,1.1,1,0,0,0,6.8,0,honest_normal,train
S00284,284,6,5.7,6.3,0,0,0,1,9.3,0,honest_environment_noise,test
S00077,77,7,2.1,0.0,1,1,0,0,7.1,0,honest_normal,train
S00206,206,8,1.8,0.3,0,1,0,0,7.4,0,honest_normal,train
S00347,347,3,0.7,0.0,0,0,0,0,8.4,0,honest_normal,train
S00329,329,8,1.9,1.5,0,0,0,0,5.6,0,honest_normal,train
S00125,125,5,3.2,0.0,1,0,0,0,12.7,0,honest_normal,train
S00016,16,5,1.6,0.0,0,0,0,0,0.2,0,honest_normal,train
S00191,191,5,6.3,0.0,3,3,0,1,20.4,0,honest_distracted,val
S00335,335,6,3.6,0.0,1,0,0,0,8.3,0,honest_normal,train
S00391,391,2,0.0,0.9,0,0,0,0,12.5,0,honest_normal,train
S00283,283,8,1.1,0.8,0,0,0,0,9.7,0,honest_normal,train
S00286,286,4,1.3,12.3,0,0,0,1,14.1,0,honest_environment_noise,train
S00166,166,6,1.6,0.6,0,0,0,0,8.6,0,honest_normal,val
S00065,65,2,0.9,0.1,0,0,0,0,13.6,0,honest_normal,val
S00151,151,2,11.0,0.4,1,2,0,0,13.9,0,honest_distracted,train
S00023,23,8,6.4,2.0,0,1,0,1,18.4,0,honest_distracted,train
S00309,309,5,1.7,1.0,0,0,0,0,10.2,0,honest_normal,val
S00033,33,4,8.0,6.9,8,0,0,0,7.9,1,cheating_lookup,test
S00302,302,3,1.4,1.2,0,0,0,0,12.2,0,honest_normal,train
S00213,213,7,1.1,0.4,0,1,0,0,14.5,0,honest_normal,test
S00056,56,4,2.6,0.9,0,0,0,0,13.0,0,honest_normal,train
S00275,275,7,10.9,3.0,1,0,0,0,5.8,0,honest_distracted,train
S00016,16,2,0.1,0.5,0,0,0,0,3.6,0,honest_normal,train
S00158,158,2,19.8,1.4,8,6,0,0,5.0,1,cheating_lookup,train
S00252,252,4,2.9,1.1,0,1,0,0,17.2,0,honest_normal,train
S00345,345,6,1.9,0.7,0,0,0,0,4.6,0,honest_normal,test
S00352,352,6,2.7,0.0,0,0,0,0,11.1,0,honest_normal,val
S00340,340,1,3.8,0.0,1,0,0,0,6.3,0,honest_normal,val
S00049,49,5,10.2,3.2,1,4,1,1,22.5,1,cheating_collaboration,val
S00255,255,5,0.4,0.2,0,0,0,0,3.5,0,honest_normal,val
S00042,42,5,0.6,0.0,0,1,0,0,0.1,0,honest_normal,test
S00166,166,3,2.0,0.2,0,0,0,0,9.4,0,honest_normal,val
S00078,78,2,1.4,6.1,0,0,0,1,5.8,0,honest_environment_noise,train
S00041,41,3,14.0,1.9,3,0,0,1,7.5,1,cheating_collaboration,train
S00269,269,6,0.0,0.9,2,0,0,0,13.5,0,honest_normal,val
S00069,69,1,1.8,7.2,0,0,0,1,10.2,0,honest_environment_noise,train
S00307,307,2,1.0,0.3,0,0,0,0,0.0,0,honest_normal,train
S00230,230,7,2.4,0.2,0,0,0,0,7.5,0,honest_normal,train
S00340,340,4,0.0,0.7,0,0,0,0,10.2,0,honest_normal,val
S00404,404,3,2.2,0.0,1,0,0,0,1.7,0,honest_normal,train
S00401,401,4,0.3,0.3,0,0,1,0,3.3,0,honest_normal,train
S00102,102,5,0.0,12.4,0,0,0,1,8.5,0,honest_environment_noise,train
S00096,96,2,0.6,5.1,0,0,0,0,12.2,0,honest_environment_noise,train
S00187,187,5,1.5,0.0,1,1,0,0,6.7,0,honest_normal,test
S00316,316,7,1.0,0.0,0,0,0,0,3.9,0,honest_normal,train
S00026,26,8,0.0,1.3,0,0,0,0,5.0,0,honest_normal,train
S00142,142,3,6.7,5.6,1,2,1,1,30.6,1,cheating_collaboration,val
