age,income,monthly_expense,credit_score,loan_amount,loan_tenure_months,num_existing_loans,num_late_payments,employment_type,education,years_employed,num_dependents,loan_default
28,36715.0,27674.64445828035,773,77793,24,2,6,self_employed,phd,8.0,2,1
38,64409.0,49729.01262931767,460,41051,60,2,4,self_employed,masters,23.0,2,1
41,44306.0,24589.481794223488,588,20909,36,3,1,salaried,bachelors,6.0,0,0
57,39086.0,28585.51540258629,499,78432,48,4,2,salaried,bachelors,,0,1
30,34376.0,28215.274496180467,827,33133,48,1,9,salaried,bachelors,0.0,1,1
59,,,802,56571,36,2,2,unemployed,bachelors,27.0,4,1
43,91425.0,47438.4385673234,547,55908,48,4,4,salaried,bachelors,9.0,1,1
23,123358.0,100205.36206280775,682,16278,36,4,4,salaried,bachelors,,3,0
45,56636.0,27526.62698573996,517,56458,36,2,3,contract,bachelors,5.0,3,0
29,106120.0,85175.30356092197,386,69265,48,1,7,self_employed,high_school,25.0,4,1
32,134889.0,113249.38823355344,381,61782,12,2,5,contract,bachelors,14.0,4,0
34,,,361,60415,24,4,5,unemployed,masters,14.0,4,1
38,,,799,59160,60,0,0,salaried,bachelors,8.0,0,0
29,30058.0,21408.812313146558,341,59399,24,2,5,salaried,bachelors,12.0,0,1
42,144876.0,99202.94880846865,311,30298,60,4,2,salaried,bachelors,22.0,3,0
39,148265.0,69508.42454455936,414,27191,60,2,5,salaried,masters,0.0,4,1
51,94637.0,31362.880271126738,517,61964,24,4,9,self_employed,bachelors,8.0,2,1
39,,,405,38092,36,1,5,salaried,phd,2.0,3,1
52,90194.0,60142.69333721464,827,67513,48,4,1,self_employed,phd,29.0,4,0
59,96917.0,34540.35226755411,771,56097,12,3,0,salaried,phd,8.0,2,1
53,84200.0,25811.92179172239,686,35279,12,0,2,salaried,high_school,19.0,4,0
32,125848.0,47423.40313903404,525,19404,12,4,4,self_employed,bachelors,24.0,1,1
46,126022.0,87415.76010497769,780,75022,24,2,3,salaried,phd,28.0,2,1
54,66619.0,55629.29898585786,707,40198,24,2,6,self_employed,masters,14.0,1,1
59,37154.0,31234.832217218976,756,54997,36,4,3,unemployed,phd,23.0,0,1
62,39539.0,22603.992867819637,320,5567,12,3,7,self_employed,bachelors,6.0,3,1
29,145381.0,113127.31877881264,502,66032,36,4,6,salaried,bachelors,3.0,4,1
32,80058.0,56461.26881700465,716,7179,12,1,9,contract,high_school,24.0,3,0
43,82068.0,47236.05359286884,715,7019,24,3,8,salaried,masters,19.0,4,0
45,97313.0,59849.2751589021,747,23704,48,4,0,self_employed,masters,16.0,1,0
62,119932.0,45031.45938143002,811,23030,48,0,4,salaried,high_school,21.0,2,0
38,50373.0,41089.951415601776,384,74445,48,3,3,salaried,bachelors,3.0,2,1
33,53154.0,26234.761268412276,466,78551,48,4,5,unemployed,bachelors,25.0,4,1
53,26031.0,14196.841212160121,683,8420,60,0,0,salaried,bachelors,18.0,1,0
36,113533.0,76000.48055323644,767,64875,12,4,5,contract,high_school,27.0,4,0
37,91975.0,44483.373900260136,371,52653,48,1,0,salaried,bachelors,4.0,4,0
43,42785.0,18818.663011601264,820,21740,60,2,0,contract,high_school,15.0,4,0
49,98928.0,64014.04990759001,772,70263,60,4,7,unemployed,bachelors,2.0,2,1
41,138696.0,43514.65575188986,557,69559,60,3,1,salaried,phd,10.0,4,1
54,48669.0,33893.033762474544,574,24465,36,4,9,self_employed,masters,24.0,2,1
31,114475.0,66706.05389663742,319,56432,36,4,5,self_employed,masters,,0,1
61,137154.0,86841.05093572753,789,9131,60,4,5,contract,masters,21.0,1,0
53,22282.0,14428.354539586504,789,15652,48,4,5,salaried,bachelors,14.0,0,1
54,54624.0,32221.473261537387,625,69973,12,3,7,self_employed,masters,18.0,4,1
23,68438.0,42458.495663269,828,52147,24,3,3,salaried,phd,20.0,2,0
54,109900.0,74301.57780278847,388,52671,36,4,2,salaried,bachelors,23.0,1,0
54,87534.0,62518.12784296408,785,24171,48,2,5,salaried,bachelors,13.0,3,0
62,51705.0,36198.60924029687,649,60692,48,4,3,self_employed,masters,15.0,1,0
34,58244.0,45330.667530286824,383,63541,24,3,1,contract,phd,23.0,1,1
51,94964.0,38383.86840302008,686,14470,24,1,5,salaried,high_school,5.0,4,0
54,57437.0,29903.504758035204,386,66344,48,4,9,self_employed,bachelors,4.0,0,1
34,97872.0,80381.08311513183,606,49308,24,4,4,self_employed,phd,20.0,0,1
47,94878.0,49158.64628414441,453,55639,48,4,8,salaried,phd,16.0,3,1
43,139006.0,51248.529450711576,739,26326,24,4,5,contract,bachelors,15.0,4,0
60,125368.0,73841.10253097555,563,9597,24,0,2,salaried,bachelors,1.0,1,0
23,92982.0,33493.97928553245,720,35788,48,4,4,salaried,bachelors,27.0,0,1
59,70583.0,29049.794582020902,792,70020,60,3,9,salaried,bachelors,10.0,0,1
60,58392.0,49579.20585853022,710,54477,48,3,7,contract,phd,3.0,2,1
47,27461.0,16414.7976771479,472,38071,12,0,8,unemployed,high_school,5.0,1,1
36,120123.0,54803.9702266869,303,75603,24,4,7,salaried,bachelors,26.0,4,1
55,30516.0,25850.903882577528,771,66923,36,2,2,salaried,phd,6.0,0,1
63,99285.0,82566.14122581108,409,75560,24,4,8,salaried,bachelors,16.0,4,1
61,37514.0,20347.836412979283,336,78251,12,3,2,self_employed,masters,7.0,1,1
32,148657.0,65888.00971869625,330,62492,36,1,7,self_employed,bachelors,27.0,1,1
24,141251.0,107508.93300408797,680,36770,36,1,9,unemployed,masters,0.0,0,1
27,120962.0,83898.20224148764,567,40399,48,2,8,contract,phd,24.0,3,1
30,56268.0,38139.45136562764,310,62439,60,4,6,contract,bachelors,14.0,4,1
27,110486.0,87417.91065306509,643,49415,48,0,3,salaried,masters,19.0,4,0
30,120424.0,81789.50291112623,843,17569,36,4,9,salaried,phd,11.0,2,0
60,56788.0,25900.37467419392,465,7369,36,2,8,self_employed,phd,14.0,1,0
52,95749.0,65264.88713754172,641,5528,60,2,2,salaried,bachelors,22.0,1,0
53,81049.0,37946.93360181632,781,35314,24,2,2,salaried,bachelors,26.0,0,0
62,82493.0,59195.44563186447,318,23047,60,1,1,salaried,bachelors,29.0,0,1
33,56027.0,35905.537173979435,483,24748,48,4,9,salaried,bachelors,21.0,0,1
29,113547.0,38898.51722126686,844,40109,24,4,2,self_employed,bachelors,14.0,2,0
29,62849.0,36581.85433152743,309,18919,48,0,0,self_employed,bachelors,28.0,3,0
49,120127.0,58719.94353961723,491,52498,60,2,3,salaried,masters,8.0,0,0
41,37858.0,18198.864857688557,619,60808,24,2,7,self_employed,bachelors,15.0,0,1
28,,,774,75441,60,3,4,salaried,masters,29.0,0,0
32,99003.0,47252.018528320565,726,79420,12,3,1,self_employed,masters,1.0,2,0
41,72395.0,52652.27259571047,358,33906,36,1,2,salaried,bachelors,14.0,4,0
37,59758.0,20254.09504823567,735,76486,24,4,0,contract,bachelors,14.0,3,0
25,74312.0,49284.724496621224,396,71896,36,0,1,self_employed,masters,26.0,4,1
27,88670.0,66064.2167821338,795,26946,12,0,0,self_employed,high_school,6.0,1,0
43,136758.0,91635.713937576,577,52020,24,2,1,self_employed,high_school,26.0,1,1
47,102279.0,58654.55766059757,564,79266,36,0,2,self_employed,masters,20.0,0,1
24,35434.0,29150.448298600317,308,27161,36,2,0,salaried,high_school,12.0,4,1
62,84047.0,39079.01163863182,756,32738,24,4,8,self_employed,masters,22.0,2,1
63,,,572,8925,36,0,9,salaried,phd,16.0,3,1
35,95769.0,51484.854563625246,307,13463,36,2,4,salaried,bachelors,10.0,4,1
32,134682.0,42849.962453010325,507,62153,24,4,7,salaried,masters,26.0,4,1
39,86677.0,71479.50674430233,422,66009,36,4,4,contract,bachelors,9.0,3,1
33,103555.0,43022.434775091715,332,46552,36,2,7,salaried,masters,24.0,4,1
44,148379.0,108896.81158758093,812,61271,48,2,6,salaried,masters,0.0,4,0
33,105920.0,76899.4712774058,503,14797,48,1,3,unemployed,high_school,13.0,3,1
34,128439.0,53912.385180506964,817,76942,12,4,6,contract,bachelors,4.0,2,1
46,65734.0,42179.83761502083,816,18965,48,2,5,salaried,bachelors,29.0,3,0
40,121665.0,39716.74023549718,742,18733,48,4,2,contract,high_school,7.0,0,0
57,108503.0,61409.0112999447,638,58223,12,0,8,salaried,phd,0.0,0,0
29,60603.0,18669.112919751984,737,31926,36,3,9,self_employed,bachelors,6.0,0,1
50,96708.0,78007.49030049088,744,33783,36,3,8,self_employed,bachelors,1.0,0,0
53,101926.0,85296.49925641106,435,41394,48,2,4,salaried,high_school,6.0,1,0
39,88803.0,37497.557089193455,686,69796,12,2,7,self_employed,bachelors,6.0,2,0
27,59332.0,24590.640984569593,324,33287,36,4,6,salaried,masters,8.0,1,1
39,111703.0,79816.94268538576,805,35436,60,2,8,salaried,bachelors,,4,0
40,41312.0,18150.785348440608,624,78567,24,4,6,self_employed,masters,3.0,4,1
43,113376.0,89826.90998434334,637,8188,24,2,3,salaried,masters,22.0,3,0
58,104526.0,64352.58428531496,394,11765,24,4,3,unemployed,bachelors,6.0,0,1
53,64179.0,31635.606386948355,844,56626,48,2,7,salaried,bachelors,19.0,3,0
62,91442.0,69311.34985452602,445,15807,24,1,5,salaried,high_school,17.0,4,1
24,134332.0,76753.76988396273,530,15204,24,4,8,self_employed,high_school,,0,1
49,137961.0,110561.68362447424,794,62944,60,1,9,salaried,high_school,10.0,2,0
31,60379.0,48931.61437971581,337,47120,36,1,6,salaried,phd,8.0,4,1
56,37297.0,14582.421477663305,724,27658,60,1,6,salaried,phd,13.0,3,1
50,22011.0,6631.427270803454,736,42081,48,1,3,unemployed,high_school,7.0,3,1
36,136130.0,114507.38538487186,667,39986,24,0,2,salaried,bachelors,20.0,4,0
54,140234.0,111959.41018271552,644,55304,36,3,7,salaried,high_school,13.0,1,0
28,64014.0,21156.299225090137,459,70592,24,0,6,salaried,masters,20.0,2,1
33,132094.0,100149.55543356744,849,63548,24,2,3,salaried,bachelors,16.0,4,0
51,31738.0,17512.797122260257,840,44986,48,2,3,salaried,bachelors,26.0,4,0
42,114333.0,50584.22145302627,443,79095,24,3,0,contract,bachelors,24.0,3,1
52,67498.0,52871.89807032998,644,71151,12,3,6,unemployed,masters,26.0,0,1
45,147792.0,60323.81398518556,568,78598,36,3,0,salaried,bachelors,13.0,0,1
41,31120.0,25549.986790073865,567,33214,36,1,9,salaried,high_school,25.0,0,1
58,136517.0,56394.05574993802,468,43745,12,0,9,unemployed,high_school,26.0,3,1
25,28767.0,18339.70334376602,332,47548,48,2,3,salaried,bachelors,23.0,0,0
49,42852.0,18113.432583979597,676,15681,24,0,2,salaried,phd,4.0,4,0
41,99239.0,59555.08695355229,513,11984,24,0,2,contract,bachelors,9.0,1,0
45,,,739,32579,36,0,0,self_employed,high_school,5.0,1,0
53,97487.0,39445.712660524514,791,59933,48,3,3,salaried,phd,27.0,1,0
62,138387.0,81162.20144582939,692,32399,48,3,0,salaried,high_school,9.0,0,0
57,111575.0,62256.937539180144,788,36481,48,2,7,salaried,high_school,10.0,1,0
55,146155.0,49556.860878862935,328,5944,24,2,0,salaried,masters,25.0,0,0
57,134149.0,100621.04648832833,338,14114,48,2,5,self_employed,masters,,4,1
23,115040.0,55751.29685347388,472,44846,12,0,6,self_employed,bachelors,5.0,4,0
36,37438.0,23062.564571570998,316,37596,60,3,9,self_employed,masters,9.0,3,1
55,68515.0,39953.243021044036,355,11907,48,1,1,salaried,masters,13.0,3,0
57,25744.0,14990.558136313806,525,33114,60,0,3,salaried,high_school,19.0,2,1
27,103820.0,37268.50593169884,366,30009,24,4,2,salaried,bachelors,2.0,4,1
60,62417.0,33262.962114223585,496,55241,48,0,8,contract,bachelors,6.0,0,0
63,125284.0,68756.07438323977,322,40725,36,3,6,self_employed,phd,28.0,2,1
33,27069.0,19043.13792520389,536,23996,24,4,1,salaried,phd,1.0,4,1
24,62359.0,47518.20388685856,437,11047,12,0,5,salaried,bachelors,6.0,0,0
39,39799.0,23869.062327356438,772,33767,12,3,8,contract,bachelors,,4,1
61,118746.0,41291.62076487075,528,21347,60,3,2,salaried,high_school,12.0,4,1
42,113762.0,48948.05821070236,616,29102,60,1,5,salaried,high_school,25.0,0,0
36,140906.0,55053.906693241006,500,9263,36,0,2,salaried,bachelors,20.0,4,1
54,90188.0,33237.73082539543,557,72438,36,3,2,salaried,bachelors,8.0,4,1
56,109859.0,55066.23207576955,779,35540,12,2,3,contract,bachelors,12.0,4,0
47,142521.0,60737.66522629958,477,68769,48,3,8,self_employed,bachelors,14.0,3,1
29,127674.0,53631.59732358267,422,45843,12,1,7,self_employed,masters,12.0,1,1
57,27597.0,9109.252146329693,641,32690,12,3,0,contract,masters,16.0,4,0
51,67093.0,20779.944973503025,470,7994,36,0,0,unemployed,masters,7.0,0,1
44,57226.0,20402.358499632028,358,72546,60,0,6,salaried,high_school,8.0,4,1
63,92127.0,36363.32045277357,764,12377,36,4,2,salaried,masters,8.0,3,0
35,134650.0,72312.57749917581,559,31467,36,0,6,salaried,phd,7.0,3,1
35,111369.0,64681.57203932507,672,5048,36,4,8,salaried,high_school,15.0,4,0
23,97362.0,36737.170685457364,394,41978,12,2,2,self_employed,bachelors,19.0,2,1
58,46417.0,24769.542599940483,424,52606,48,1,2,contract,phd,29.0,1,0
26,38693.0,18880.708375864408,340,78414,12,2,1,self_employed,bachelors,29.0,0,1
59,99674.0,39957.6125331084,553,54222,24,4,9,salaried,bachelors,6.0,0,1
62,140956.0,42817.134472800404,306,53115,36,3,0,salaried,high_school,16.0,0,0
35,,,770,45647,36,3,8,salaried,bachelors,6.0,0,1
60,139028.0,94137.03526826318,810,59607,24,2,5,contract,bachelors,5.0,3,0
46,147517.0,62613.96442549059,368,62410,36,3,5,salaried,high_school,4.0,1,1
41,,,380,26996,36,4,7,salaried,bachelors,16.0,4,1
23,141316.0,111339.13286084679,841,59921,36,1,4,salaried,high_school,7.0,4,0
60,22169.0,10004.063299705093,561,51022,24,0,8,unemployed,masters,25.0,2,1
27,104092.0,44029.55665070193,388,45148,12,4,4,self_employed,phd,0.0,4,1
38,42052.0,32439.0522774619,507,72764,36,4,1,contract,bachelors,15.0,1,1
46,91849.0,68832.45847325232,512,13888,48,0,5,self_employed,bachelors,16.0,4,1
49,93851.0,51298.07053286406,565,44159,24,0,8,salaried,bachelors,29.0,3,1
23,28036.0,15954.765395443997,592,47197,60,1,2,salaried,high_school,2.0,4,1
56,51778.0,21734.425841392793,506,29474,24,1,9,salaried,phd,12.0,0,1
58,47734.0,16375.90856626916,632,22333,12,1,3,self_employed,high_school,7.0,0,0
26,43173.0,26568.124707843974,376,41355,24,3,9,contract,high_school,15.0,0,1
22,50403.0,17847.18349560133,587,78903,60,4,7,salaried,bachelors,23.0,0,1
61,86321.0,47226.305492314736,346,71258,48,0,5,salaried,bachelors,29.0,3,1
33,91675.0,74923.54437052415,499,36145,60,4,6,self_employed,bachelors,6.0,3,0
57,26344.0,21709.008031570433,726,54854,24,4,6,salaried,high_school,20.0,3,1
44,38800.0,16747.350994920635,509,72664,60,1,3,self_employed,masters,14.0,4,1
52,45372.0,29186.100751871287,719,40285,24,1,5,salaried,bachelors,23.0,0,1
32,81516.0,45709.44040975886,453,22533,48,4,8,salaried,high_school,1.0,2,1
31,40538.0,31685.58803614706,821,37624,48,1,2,salaried,bachelors,23.0,2,0
24,83918.0,37703.26439757481,714,51996,12,3,7,self_employed,bachelors,27.0,0,1
35,34973.0,10563.116350782562,652,51947,48,0,6,salaried,bachelors,26.0,1,1
37,91155.0,35496.54669967298,456,32956,36,4,3,salaried,bachelors,1.0,4,0
31,120240.0,59186.64188693463,560,56030,60,0,9,contract,masters,9.0,2,0
50,79500.0,37654.90639921461,376,63597,60,3,2,salaried,bachelors,4.0,3,1
31,56575.0,41596.746432157495,787,47443,24,1,6,salaried,high_school,26.0,1,0
33,125455.0,84595.35610374635,430,70464,48,2,9,self_employed,high_school,28.0,3,1
51,62261.0,28936.171808548715,754,8952,12,3,8,salaried,bachelors,3.0,1,0
62,130659.0,72092.29217391615,462,61880,12,2,9,salaried,high_school,14.0,1,1
22,47716.0,16822.634012461756,314,57201,12,0,2,unemployed,bachelors,12.0,4,1
26,23236.0,18448.931935511926,531,47460,36,4,9,self_employed,high_school,16.0,3,1
41,35848.0,29197.610008757078,494,27796,48,1,8,self_employed,bachelors,20.0,3,1
29,22352.0,18750.9127425591,841,36746,12,3,7,self_employed,bachelors,22.0,2,1
64,21932.0,17056.605376637246,658,5015,36,1,2,salaried,high_school,0.0,0,1
33,96449.0,38162.794511577296,630,54757,60,2,7,salaried,bachelors,17.0,0,0
22,28556.0,9292.352725868142,726,30957,24,2,3,salaried,bachelors,27.0,2,1
41,106836.0,66107.78778342325,796,26292,48,4,5,unemployed,bachelors,14.0,1,1
49,25498.0,20447.681636506055,785,36876,48,2,9,salaried,bachelors,13.0,2,1
64,96118.0,38211.06199900614,748,65727,60,4,1,salaried,high_school,8.0,2,0
58,70098.0,21300.931826127704,712,52046,48,3,7,contract,bachelors,11.0,3,1
58,84386.0,62700.72413726234,629,19817,48,4,8,self_employed,bachelors,4.0,2,0
33,132169.0,45233.204838071346,446,14759,48,2,6,unemployed,masters,29.0,1,1
58,29569.0,15598.780511651228,558,53432,48,0,7,self_employed,phd,28.0,0,1
49,136127.0,91666.29310222376,591,11412,36,4,6,salaried,high_school,22.0,4,1
36,146060.0,62840.66043245132,442,62757,36,1,9,contract,bachelors,1.0,2,1
27,76882.0,26614.96539160118,664,25504,24,0,3,salaried,bachelors,22.0,2,0
41,90393.0,65400.39089709425,389,13507,48,4,0,salaried,high_school,22.0,3,0
35,20340.0,13151.768674631334,463,26050,60,1,2,self_employed,high_school,6.0,3,1
23,63949.0,53951.837895845674,780,9820,12,0,6,self_employed,masters,20.0,2,0
30,102302.0,50063.47023358416,383,12835,24,4,6,contract,bachelors,8.0,2,1
58,82443.0,27533.43202710761,376,18587,12,3,2,unemployed,phd,17.0,1,1
41,111668.0,78602.269860202,816,62732,12,1,0,contract,bachelors,3.0,0,0
47,94027.0,55189.465495982775,784,56921,48,3,9,salaried,high_school,1.0,0,1
50,20138.0,8402.82542367292,403,50499,60,2,8,self_employed,masters,23.0,4,1
22,20358.0,14860.341316987391,751,11840,12,4,5,self_employed,phd,27.0,0,1
56,139619.0,57532.17544838581,786,70077,12,4,6,unemployed,masters,26.0,4,1
27,95250.0,42230.41244256046,638,36440,24,1,0,salaried,masters,0.0,3,0
58,105376.0,36975.458919721066,777,40183,60,4,0,salaried,bachelors,24.0,4,0
26,119931.0,62326.67196104717,522,7389,60,2,3,contract,high_school,11.0,4,0
54,50654.0,26867.442500129313,308,60076,12,4,6,salaried,bachelors,12.0,0,1
35,45879.0,26747.869208664273,352,71299,60,0,7,self_employed,bachelors,13.0,2,1
33,101532.0,70050.00798328625,376,44023,24,3,9,salaried,phd,4.0,3,1
63,75778.0,60497.78389544992,802,55029,24,2,8,salaried,masters,26.0,1,1
41,57772.0,21708.045898520562,615,44941,24,2,0,self_employed,masters,27.0,4,0
45,78478.0,25889.221534213248,464,58950,48,3,3,salaried,bachelors,2.0,4,1
64,84353.0,26165.640831060537,578,70363,12,3,3,self_employed,bachelors,27.0,4,1
55,46762.0,17722.412584689693,326,66742,60,2,2,salaried,masters,26.0,2,0
46,33283.0,22029.093004398423,369,50215,24,3,6,salaried,bachelors,3.0,1,1
50,83922.0,58754.83223679209,517,52857,12,1,0,salaried,bachelors,16.0,0,1
60,59420.0,43529.79322381256,664,60476,12,3,8,self_employed,masters,18.0,3,1
52,75568.0,32799.49818645306,605,33173,48,0,7,salaried,bachelors,10.0,2,0
64,105090.0,49207.56725910922,423,14395,60,0,1,self_employed,phd,7.0,1,0
44,40219.0,22752.855770499355,318,64768,60,1,1,self_employed,bachelors,11.0,3,1
59,77169.0,25832.37702088375,556,51229,24,3,7,self_employed,high_school,17.0,0,1
41,120455.0,76624.77869812587,595,31639,24,0,0,self_employed,bachelors,17.0,3,0
44,94965.0,79870.7186101601,321,67583,12,4,6,salaried,bachelors,8.0,4,1
37,66840.0,33315.96161887814,749,33924,60,3,8,salaried,bachelors,4.0,4,0
63,64695.0,46196.5070705704,849,77969,60,1,2,self_employed,high_school,20.0,2,0
29,125209.0,71997.51059400527,347,35104,24,3,6,salaried,phd,16.0,3,1
42,104754.0,38790.04106927014,482,42594,36,2,5,contract,masters,12.0,4,1
22,97988.0,60775.155723297314,734,8664,12,2,6,contract,high_school,5.0,2,0
29,78342.0,36423.61246614472,406,15528,60,0,6,salaried,high_school,23.0,2,1
50,134516.0,42900.08009357897,487,33190,48,2,9,self_employed,bachelors,21.0,2,1
53,,,385,71033,48,1,0,contract,masters,13.0,0,1
59,21307.0,16457.799361884085,755,66161,36,0,2,salaried,bachelors,14.0,4,0
26,100388.0,49152.31104774951,436,78177,24,1,9,self_employed,high_school,22.0,4,1
43,110768.0,57008.141445515284,635,75179,24,1,0,salaried,bachelors,13.0,1,0
55,55428.0,43791.55241392863,768,75592,24,2,4,salaried,bachelors,3.0,0,1
22,128707.0,96206.53224813976,702,37899,48,2,2,contract,bachelors,17.0,4,0
47,112021.0,77655.6516359015,839,75979,24,1,0,self_employed,masters,0.0,4,0
64,138418.0,60466.29558382077,371,22241,48,2,1,self_employed,phd,11.0,1,0
31,95774.0,76678.49945202649,323,51211,36,2,9,contract,high_school,21.0,3,1
51,58975.0,22701.168115481294,784,68472,12,2,4,self_employed,bachelors,8.0,3,0
39,137850.0,88875.17385591523,355,79248,60,3,2,self_employed,high_school,,0,1
38,21140.0,6676.871326214372,522,78757,36,1,5,self_employed,bachelors,20.0,2,1
47,148865.0,97364.54193270969,478,36346,48,4,8,self_employed,high_school,27.0,1,1
29,44842.0,20287.838864687863,733,47220,36,1,5,contract,bachelors,17.0,1,0
61,46421.0,25407.25022681501,749,22942,60,0,1,unemployed,masters,16.0,4,0
33,21708.0,10634.65159282998,791,54167,12,2,1,self_employed,bachelors,18.0,4,1
48,23630.0,9334.233182553868,488,41373,60,2,7,self_employed,bachelors,3.0,1,1
29,39595.0,25423.531161071824,719,72143,48,4,7,salaried,high_school,15.0,2,1
46,96021.0,75384.79612908594,548,7016,60,0,5,contract,bachelors,6.0,3,0
25,48308.0,39974.6928668981,463,74110,36,3,9,self_employed,high_school,8.0,0,1
54,64789.0,26290.76068730845,554,51309,24,1,6,self_employed,bachelors,7.0,3,1
22,75690.0,52570.86989785455,775,12274,36,3,0,salaried,bachelors,,0,0
40,46086.0,30665.00922716421,716,20748,48,0,8,contract,phd,6.0,2,0
52,36859.0,18018.809070261043,469,25175,12,4,4,salaried,high_school,9.0,1,1
37,27684.0,8596.0082291997,616,16826,60,0,8,salaried,bachelors,7.0,2,1
35,111088.0,75471.54154482041,473,39129,12,4,1,self_employed,high_school,23.0,1,0
26,21207.0,17390.210229336924,769,75009,48,3,7,self_employed,bachelors,16.0,4,1
62,66099.0,42810.079366176455,644,28490,60,3,6,salaried,bachelors,11.0,0,0
47,87496.0,47196.30470753668,744,46435,36,0,3,self_employed,masters,13.0,4,0
49,86093.0,50694.54081316384,317,13520,36,0,2,salaried,bachelors,11.0,1,1
23,49689.0,20362.3457030975,369,66877,48,2,3,salaried,bachelors,24.0,0,1
27,68651.0,48934.38406222181,637,24798,60,4,3,salaried,bachelors,1.0,0,0
30,33893.0,24082.0240141881,826,59638,36,2,9,contract,high_school,11.0,4,1
54,117808.0,44771.10616822297,755,74072,48,1,9,salaried,bachelors,26.0,0,0
62,86418.0,67655.62472237054,568,72309,48,1,7,salaried,masters,13.0,1,1
46,145074.0,65001.037745392656,487,34894,12,0,3,self_employed,bachelors,6.0,1,0
34,123065.0,103404.23817654047,828,67963,36,3,4,salaried,masters,28.0,4,1
30,80011.0,40853.349180873745,733,59567,60,1,1,self_employed,bachelors,25.0,2,0
34,58635.0,23327.12748114356,587,40326,36,1,3,contract,bachelors,25.0,1,1
52,76115.0,37558.64695129088,798,60059,36,2,6,contract,bachelors,12.0,1,0
62,115071.0,62379.89483193309,740,10079,36,2,2,salaried,high_school,20.0,0,0
32,98405.0,33272.627273208374,602,30838,48,1,0,salaried,bachelors,3.0,0,0
25,92702.0,57291.70020688877,386,52109,24,0,7,self_employed,masters,0.0,1,1
55,98518.0,61938.05399105238,737,30594,24,2,7,salaried,bachelors,16.0,4,0
59,126233.0,89172.47449357146,840,47749,12,1,5,salaried,bachelors,2.0,2,1
25,123651.0,39079.08749340349,321,41292,36,3,6,salaried,masters,29.0,0,1
59,92805.0,55467.78686979238,816,79534,24,2,9,salaried,bachelors,16.0,0,1
40,78954.0,25983.68941754862,802,56818,12,1,1,unemployed,masters,7.0,2,1
27,48064.0,32954.08768366248,766,18429,48,4,4,self_employed,bachelors,2.0,0,0
55,142813.0,47221.17445205308,400,62748,36,2,6,salaried,bachelors,26.0,4,1
39,99063.0,79394.07271214692,440,53807,60,4,8,salaried,bachelors,9.0,0,1
34,22454.0,15406.709076253468,437,12140,48,2,0,unemployed,high_school,1.0,0,1
62,40878.0,23670.993349433076,527,68226,12,2,2,salaried,masters,21.0,1,1
44,71098.0,38593.925265594735,580,19901,48,4,5,self_employed,masters,3.0,4,1
40,82154.0,30550.603603434134,730,33525,60,0,6,salaried,bachelors,28.0,4,0
32,32991.0,15177.49847362029,339,25491,48,1,5,contract,high_school,28.0,1,1
22,88344.0,68725.22774568133,818,73816,12,0,0,self_employed,bachelors,13.0,3,0
45,124946.0,99638.06854641806,510,39980,60,0,3,salaried,bachelors,10.0,2,0
28,56593.0,17001.173282897405,601,13078,60,1,5,salaried,bachelors,13.0,4,1
46,56304.0,35289.94046216363,385,53704,48,3,7,self_employed,bachelors,12.0,3,1
42,50386.0,35049.27426748666,696,21997,60,0,9,contract,masters,26.0,2,0
36,75220.0,48164.18141125363,552,5868,48,0,3,salaried,bachelors,28.0,4,1
22,133613.0,46086.31313269848,832,31398,36,0,6,self_employed,phd,3.0,0,0
33,89338.0,37499.50885489298,680,26246,60,3,2,salaried,bachelors,1.0,4,0
28,114289.0,50022.826350313175,743,25561,48,2,7,contract,phd,1.0,2,0
36,41083.0,31118.258665348854,332,21254,36,4,0,self_employed,bachelors,10.0,3,1
42,38354.0,21277.253149105785,559,39512,60,4,3,salaried,high_school,21.0,0,1
40,42190.0,23953.605243990427,533,62865,36,3,7,salaried,masters,4.0,2,1
50,26142.0,21284.585712665383,814,28580,60,0,9,salaried,masters,8.0,2,1
46,48398.0,31477.92556683479,607,75959,12,4,3,self_employed,masters,19.0,4,0
54,71971.0,57164.20723164572,369,77144,12,3,1,salaried,bachelors,20.0,1,1
53,61862.0,34090.90294502585,753,47485,48,1,1,salaried,phd,16.0,1,1
56,118668.0,45353.71605921692,738,55621,24,4,3,unemployed,high_school,11.0,0,0
59,73410.0,59569.61457853825,663,55665,12,1,3,salaried,high_school,27.0,2,0
47,39503.0,21817.02550131812,780,75412,24,0,1,self_employed,bachelors,17.0,3,0
32,145438.0,58160.26090436665,443,55603,36,4,6,salaried,masters,2.0,0,1
56,68456.0,31922.241539034916,323,26038,36,3,5,salaried,bachelors,4.0,0,1
29,120167.0,39407.73713733311,724,19325,24,2,2,salaried,bachelors,27.0,4,0
35,102035.0,56891.17796708873,474,40892,48,4,7,self_employed,bachelors,20.0,3,1
31,125388.0,96451.0193707144,624,6753,60,4,7,salaried,high_school,19.0,2,0
23,28016.0,22790.154530515876,647,22996,24,4,0,contract,bachelors,13.0,2,0
30,22384.0,18196.652297018863,317,73811,24,4,2,salaried,bachelors,15.0,2,0
24,82320.0,30365.914640367137,343,79283,24,3,4,salaried,bachelors,25.0,0,1
42,35072.0,17891.266572085286,454,50211,24,3,1,contract,bachelors,18.0,4,1
47,122239.0,38569.56044301848,676,67820,24,2,4,salaried,phd,8.0,0,0
